Gene,Spearman_Correlation
Arhgap4,0.09084401575317932
Spry4,0.09082897749255066
Flcn,0.09079393036602751
Plpp3,0.09072917109017373
Grin3a,0.09059582308327013
Mob3a,0.09058974054698157
Tmod2,0.09052996408142373
B3galt5,0.09052888517795446
Dnmt3aos,0.0904972590134016
Prex2,0.09049601169082126
Bbs9,0.09028351663313487
Zfp976,0.09025196623707887
Bcl10,0.09021484712560278
Ggta1,0.08998192765734406
Cpne2,0.08989132379417847
Gm16223,0.08984352232131253
Kif19a,0.089615926200715
Vip,0.08927594432830052
Aox3,0.08913976944943207
Aebp1,0.088732883230117
Shroom2,0.08865354554455064
Mtus1,0.08865095975512087
Ptger3,0.08854837610976819
Myt1,0.08851734428031283
Kctd4,0.08850033147617654
Gabrr2,0.08831706239183157
Gm49708,0.0883016898729693
Shcbp1l,0.0881018075473706
3110009E18Rik,0.08806178208800702
Atp1b2,0.08783337068660305
Shroom4,0.08749604834991159
Itgb8,0.08729641747063573
Zic2,0.08721542196480608
Fign,0.08683606053687665
Agbl3,0.08663125102572443
Trpc5,0.08660881804252404
Pantr1,0.0865752861129788
Ctso,0.08650502242691234
Zfp760,0.08629757020158081
Slc4a2,0.08617226007672976
Dhodh,0.085941189178427
Fgf1,0.0858909235325159
Cdk5rap2,0.08586669550668476
Pcdh17,0.08573704929077265
Pkhd1,0.08542314522485868
Plpp4,0.08532359851860234
1110015O18Rik,0.0851097728178168
9330111N05Rik,0.08505211159203568
Myo7a,0.08501052799559472
Nfe2l2,0.08479503100832116
Msrb1,0.08468405384863945
Tmem219,0.08466453916574847
Thsd4,0.08463514437207785
Caln1,0.08440105635911202
Stk32b,0.08427174576841577
Ankrd13a,0.08415916439269155
Cipc,0.08413270077547616
Sall1,0.08406826278697443
Pcdh18,0.08405025056842129
Cachd1,0.08393170313277232
Ptgs1,0.08370844074920282
Zfp652,0.08368546816640535
Patz1,0.08367531294930589
Gm49164,0.08351316056616842
Orai1,0.08347109492196407
Oat,0.08327334581045885
Tmem255a,0.08310620026711155
Epha7,0.08304440010712018
Rp2,0.08291542268371198
Egflam,0.0828651072046014
Ebf1,0.08261989695154923
Yap1,0.08223345069324703
Plxnb2,0.08173419840297096
Hnmt,0.0816688561123865
Cklf,0.0816214971960641
Mro,0.08158975201112338
P2ry10b,0.08118013227593539
Cybrd1,0.0808002228866852
Tshz2,0.08078289691052504
Fgf11,0.0806560252306241
Trim56,0.08062619007533069
Npsr1,0.08059484872676544
Tes,0.0805355783097167
4933431E20Rik,0.08049620450522584
Kcnn2,0.08038567757378677
Rgs5,0.08035501550230974
Gm11837,0.08025438591593173
Tspan11,0.079874314608353
Nrros,0.07987204359494018
Cenpp,0.07957723983841947
Tnfrsf1a,0.07943492700636522
Cacnb2,0.07940675194619157
Fgf7,0.07939352838426046
Dip2a,0.07934845664964381
L3mbtl4,0.07926885902673357
Mxd4,0.07918840808539931
Rdx,0.0791488363872008
Dock6,0.07896653131962786
Slc2a9,0.07860183329785637
Bmpr1a,0.07833785342660753
H2-T24,0.07826736342097657
Cyba,0.07816457044281691
Grk4,0.07804238423030894
Cpne7,0.07788913512708051
Cnmd,0.0777545733809683
Samd9l,0.07765967122584519
Gm10754,0.07764061125654675
Asb5,0.07749515069029073
Wdfy2,0.07747809739354423
Scml2,0.07739168072731925
Synj2,0.07737341189519202
Pik3r1,0.07714501661701646
Insyn2b,0.0770625085770773
Tmeff2,0.07699097399768363
Cpq,0.07683595490363943
Arhgap29,0.07676878721030818
Nkain1,0.07636530187178747
Esr1,0.07630964593937428
Gm2237,0.07617037551859956
6530403H02Rik,0.07598083186220192
Myo1c,0.07595446074991447
Fads1,0.07586392073216654
Lrrc61,0.0757515993116439
Idh2,0.07562953325955078
Mlxipl,0.07541432749824191
Itga3,0.07538326951455372
Rgs22,0.07533160290722142
Cip2a,0.07519246666803481
Pou3f3,0.07517136139458318
Sema3e,0.07503265672293984
1110019D14Rik,0.07476016906015737
Lpxn,0.07469393543392702
Tenm3,0.0746837776136608
Trhde,0.07466708495429782
Rnf19b,0.07465028266896391
Aox1,0.07449240941530202
Cdh18,0.07445468350105953
Slc25a11,0.07438865468626396
Pgm1,0.07417975725624389
Wbp1,0.0741706965917672
Itm2a,0.07416782359106731
Fam228b,0.07413721429984435
Shroom1,0.07377387401078397
Pde4b,0.07356078825617812
Gm41836,0.07349895361798532
Axl,0.07343421285547175
Ehhadh,0.07326866112476026
Gm15503,0.07307122319975445
Vav2,0.07299594945068844
Rab3b,0.07297896206661364
2010109A12Rik,0.07284223615913128
Arhgap28,0.07273274448695012
Ankrd55,0.07272098032737384
Bnc2,0.07257615388271668
S1pr1,0.0725602192084126
Gm49417,0.07254158710006475
Fbxl7,0.07253667067950778
Arhgap6,0.07250616766644206
Zic4,0.07249899878728751
Aamp,0.07248445695279862
Ophn1,0.07230931689967734
Enox2,0.07225871388957585
Sdk2,0.07222859566666955
Bace2,0.07222636102512653
Slc24a3,0.07221274440943799
Sox2ot,0.07220025180115273
Tpx2,0.07219331714330486
Scoc,0.07211539531149319
Ppp4c,0.07207182276544868
Pard3b,0.07205413514108697
Rnd3,0.07201057536815977
Inava,0.0719940777120549
Gm38604,0.07192340959655046
Has2os,0.07192310577232729
Tle3,0.07186559598157025
Smc4,0.07185290227324635
Dera,0.07183467912023452
Klhl1,0.07182449481189412
Zmiz1,0.07181621454096616
Marcks,0.07160258305608419
Mob3c,0.07140872553614742
Bmp1,0.07139116588138888
Bcas1os2,0.0713617862495474
Esyt1,0.0713494932110176
Sec24d,0.07102435029393372
Prox1,0.07091075933029575
Gm47096,0.07088125168320973
Slc7a11,0.07087758789141714
Zfp951,0.07076694381474695
Ap1s2,0.07063470008636012
Anapc15,0.07047254646965827
Rtl4,0.07036511918269835
Parp14,0.07031902491811905
Trp53cor1,0.07018199182824289
Plcg2,0.06999145440489268
Pik3r3,0.06990189191532076
Fam102a,0.06978883718466332
Pdgfrl,0.06976674098580228
Mylk,0.06959190020580268
Dock2,0.06954455548060376
Celsr1,0.06933252689354498
Gulp1,0.06933161102118347
Gm5087,0.06919638456135485
Gm13912,0.06918455317120231
St6galnac3,0.06915702783411735
Tap2,0.06908074768515401
Gm28175,0.06888256004395728
Primpol,0.06887662923781875
Fyn,0.06887594529915267
Slco1c1,0.068815342464753
Mast3,0.06878073665569451
Pla2g15,0.06867778052234458
Zfp101,0.06832763903050496
Apbb1ip,0.06829764858322326
Tmc6,0.06815461842934009
Wdr1,0.06810836021102282
BC024063,0.06808857610530096
Ivns1abp,0.06786079506704151
Wdr76,0.06777988667811514
Sycp2,0.06763051467264895
Zscan2,0.0676040598169553
Acsf2,0.06756643341092526
Atp10b,0.06754453585299239
Tfpi,0.06740674878434322
Nwd2,0.06736339790929524
Ublcp1,0.06721725740600178
Stk32a,0.06720483025391065
Tubgcp5,0.06694337185266158
Derl1,0.06690127972349505
Gm32442,0.0668827935649986
Arhgap18,0.06686141388909524
Gm32828,0.06680937476660649
Slc25a29,0.06670175269141616
Gm31135,0.06667037047847718
Nrp1,0.06638672661876925
Galnt12,0.06635522670732769
Mastl,0.06634134623878074
Dipk1c,0.06609713851133088
Lgals3bp,0.06609508289596534
Grik3,0.06608090930221337
Qdpr,0.06592531657618919
Tor1aip1,0.0659187210948113
Clhc1,0.06588702499819948
Gpr149,0.06584894523691738
Zfp119b,0.06583696570498561
Mavs,0.06582490491441698
Cebpb,0.06580170896633737
Kif6,0.06577547954336689
Zbbx,0.06570988462507073
Gpx7,0.06570785838165102
Airn,0.06561797539966795
Plekhg2,0.06550240912859912
Pdgfc,0.06548522522259015
Poc1b,0.0654402843953131
Skap1,0.0653623316566519
Klhl14,0.06535894519459104
Traf6,0.0653152936800915
Pdcd4,0.06524323081875276
Dram2,0.0649822417963182
Rab3c,0.06484921803285287
Gm12068,0.06465647980120005
Rybp,0.06455592861346865
Tmem47,0.06455202345107489
Psme1,0.06448749146417167
Fam20a,0.0644604490076454
Prkcq,0.06440002010789042
Map6d1,0.06438087611213693
Rhob,0.06436788376605011
Gm28609,0.06425566442106734
Igdcc4,0.06399469840619433
Plagl1,0.06377398325534275
Sass6,0.0637661834361618
Cnpy4,0.06372445145788729
Plce1,0.06367833908210627
Zfp395,0.06359153412712396
Gm10701,0.063486195776628
Rgs12,0.06337460104657076
Abca9,0.06335663672914037
Prdm5,0.06302762498248639
Sgms2,0.06302678251682868
Gm20743,0.06300096620255226
Slc35f1,0.06297050762049863
Vwc2l,0.06277297807685442
Atp13a5,0.06266256069035668
Polk,0.06265924921824852
C77080,0.06259196912934069
Rassf4,0.06250131267011384
Gm49067,0.06247078071391271
1700110C19Rik,0.062467208599359815
Nadk2,0.06231456963181286
Gm11944,0.06222802191593383
Mthfd2l,0.06221407919029968
Mt3,0.062194854370771456
Tapbp,0.062071527436077176
Hsd17b11,0.062041164642833116
Rnf220,0.06191763176137219
Emx2os,0.06183060743081888
Styxl1,0.06182318155409803
Zfp449,0.061550922503546594
Pard3bos1,0.061529821539166606
Gpr88,0.06145254119704084
Gadd45g,0.06134683836538295
Gm16675,0.061190709894580406
Gnai2,0.061190669249743784
Ss18,0.06113532992976648
Shc4,0.061119466261913266
H2-K1,0.06088823044588764
Lhfpl3,0.060853862537344865
Gm29502,0.06081903602077138
Dgkg,0.06076474024012775
Agps,0.060723245283865454
Disc1,0.06072310028519396
Lst1,0.060701934560890056
Ankfn1,0.06065504696072177
9530059O14Rik,0.0604987895773887
Crnde,0.060412552673322815
BC067074,0.06033153909794158
H2afj,0.060248402563905824
Amz1,0.06008373452490854
Rbfox3,0.06007915837562688
Gm11639,0.0600667474660038
Slc13a5,0.05999648279658933
Qpct,0.059923252198830344
Pole2,0.05984271246765551
Dpysl3,0.05973622068665807
Parp8,0.05973211542914593
Rpl21,0.05969933802052341
Olfml3,0.05964008525332421
Ctr9,0.059448488427654995
Ptch1,0.05934434124258234
Gm44866,0.05919619255238343
Zmat4,0.05915327921495444
C030037D09Rik,0.059138799173564856
Gm43331,0.05897101926765196
Rpa2,0.05896553766058503
4931414P19Rik,0.05894742098207204
Tnfrsf19,0.05883900891227158
Cnr1,0.05878707446957533
Galnt14,0.05872565698097945
2310002F09Rik,0.058534559606756624
Rgs10,0.05845344667179452
Cfap54,0.05828891302298169
Ctps,0.05824368259592918
4930420G21Rik,0.05823656870537645
Zic1,0.058230914581926335
Tst,0.05814150240696122
Tead1,0.05812366304395484
Als2cl,0.058014348915046705
Slitrk2,0.05798814134605422
Pcdhga1,0.057902421166011825
Scamp2,0.05788722398963459
Hexa,0.057856758076662976
Fmnl3,0.05779045589934857
Arsg,0.0577724172639489
Phkb,0.057719508046968106
Helb,0.05762672185405873
Pcdh19,0.05760610371267182
Zdhhc9,0.05752955918113353
St3gal1,0.057232341088390516
Rad54l,0.05719613442614404
BC024978,0.057131293208937006
Pth2r,0.05708382437422783
1700019A02Rik,0.05699121060013786
B230354K17Rik,0.05692497477107279
Ifngr1,0.05689058371130535
Dpyd,0.05688290888504705
Gss,0.056822092536681156
Mcee,0.05667579169512899
Myo18b,0.05658185595614001
Ak3,0.05653965871458392
Cped1,0.056535117798663874
Fads2,0.056492427972582346
Tril,0.056408419535241956
Pcyt2,0.05624029575550149
Med12,0.05620964368079038
Gm37679,0.056151853902823214
Abca6,0.05614568890566231
Lamc1,0.056118887842843655
Gm4221,0.05601647763599297
Abcb4,0.05593496338500594
Trdn,0.05590666454379107
Aldh2,0.0558663795459511
Cuta,0.05578861975583309
Fbxl13,0.055701566190525575
Mpv17l2,0.05543619088658353
Timp3,0.05542152884050661
P3h4,0.055309458113886434
Rftn1,0.055211133649139654
H1f0,0.055210166544301456
Trpm3,0.055163483060058215
9430041J12Rik,0.054956972585139055
Prcp,0.05495147513757086
Stard6,0.05487758885957316
Pdyn,0.054841342912388236
Agpat4,0.054798242926889826
9630001P10Rik,0.054782328379165565
B430010I23Rik,0.05474629491000451
4930488L21Rik,0.05464115976114097
Gm11146,0.054576271052092284
Ticam1,0.05457187003274335
Armh4,0.054567011780837275
Kitl,0.05455513487419714
Ccdc15,0.05450120768018494
A830012C17Rik,0.05446294500577146
Epn2,0.054278672125237494
Sept1,0.0542766770642169
Galnt4,0.054275652762739005
Slco1a4,0.05417070360886873
Atad2,0.05411221093192649
Tmem204,0.05404145653106178
Greb1l,0.053926478332713454
Lcat,0.05392529869497943
9630013A20Rik,0.053821462879431674
Neu4,0.0537725190115665
Peg10,0.0537313861742807
Vav3,0.05371963702127183
Prdm6,0.053522633628673086
Xrcc5,0.053496433712960506
Cfap61,0.05348447577010139
Svbp,0.05346888847406431
Entpd1,0.053456169586553186
Mmp28,0.05325117481354737
Gpr35,0.05313940540120648
Pou3f4,0.053119074073879294
Sipa1,0.053106137959596386
Enpp4,0.0530938589260478
Ptpn14,0.053093231690920915
Scml4,0.05306262028466041
Samd4,0.05296328113034189
Tmem273,0.05286533023434803
Pard6g,0.05282131843761546
Ackr3,0.0527810952605428
Adora2a,0.05276492367925297
Gm11149,0.052718977768473146
Nek6,0.052630617372271225
Gemin8,0.05255900080189626
Cdc42ep4,0.05252615251645452
Pigv,0.052369940732447495
Nectin1,0.05232135365367467
Pnrc2,0.05229349510565269
Kif20b,0.052204984168392136
Lmcd1,0.052025277253508334
Peli2,0.05200757664668917
Pole,0.0519254251515273
Ccnd2,0.051888874874707225
Mid1ip1,0.05174354860378683
mt-Nd4l,0.05166878904579556
Micall1,0.051648656446618826
Cxcl14,0.051573957811036394
Sst,0.05157096414966447
Pik3ip1,0.05156679541711825
Gm36988,0.051542696609855554
Bco2,0.05149257845310066
Gm9750,0.05131986049264583
Mettl7a1,0.05127793221431504
Rac1,0.051260758314415435
Igf2,0.05126002508927165
Glis3,0.051145884256723895
Tbc1d8b,0.05113157308088262
Arhgef40,0.05109927032062789
Rap2c,0.050933915976128265
Rcl1,0.050771727350243726
Eda,0.05076921385068321
Wdsub1,0.05076566587764729
Nova1,0.050558529548866075
Cdc14a,0.05050501375933424
Ldlrap1,0.050352160194904155
Lims2,0.050341021214871634
Diaph3,0.05031972187050379
Cfap44,0.0502885648346817
Drd2,0.05023991437873469
Pbx3,0.050216703217246306
Adra1b,0.05006924394424701
Sh3bp2,0.050011710061376426
Shcbp1,0.05000896891948252
Adam19,0.05000310741481355
Pllp,0.04996870507558618
Ptpro,0.049952834659783826
Foxc1,0.04984232462252727
Ppcdc,0.04983524368696846
Rnf128,0.04981267089853856
Ankrd44,0.049596022885827803
Gad2,0.049592972118350356
Atat1,0.04959156667255854
Nedd9,0.049568574457361084
Elmsan1,0.049457544028802876
Racgap1,0.049417608769131934
Zfp53,0.04932638830643685
P4hb,0.049303434343019
Samd1,0.04925056208832237
Ramp2,0.04909811353064815
Cryl1,0.049073955660765466
Gm11110,0.049038139976725285
Rbpms,0.04903041085416565
Nbas,0.04900413026311431
2810468N07Rik,0.048994544435699026
Pakap,0.04890226017566006
Cerk,0.048846215458356
Crhbp,0.04884554675684316
Evc,0.048778519472701634
Vwc2,0.048721842573760346
Oaf,0.048666904221033896
Dhcr7,0.04865857648762318
Cavin3,0.048635401214511875
Slc30a10,0.04860802792570689
Rnf152,0.04852601908413183
Slk,0.04843698094386042
Syde2,0.04836009300648115
Crim1,0.04831655486373384
Etfbkmt,0.04824507460816965
Gm49041,0.04811304635167296
Cntnap5c,0.048065650425339064
Vegfd,0.04805798436508288
Gm48678,0.04803983008154798
Pde1c,0.04793114766178137
Hacd4,0.047807022976146724
Dguok,0.047777951830063226
Zpbp,0.04772832807584302
Sh3rf2,0.0476528406667504
Map3k14,0.04754489031637711
Amotl1,0.04753532599585394
Tlr13,0.04743804471663604
Nfatc1,0.047402008391467444
Pkib,0.047396017673324214
Pcsk5,0.04737021512787746
Ptprb,0.0473375760778154
Casp7,0.047268629956572474
Met,0.04724540618587338
Dlx1,0.04721555308368131
Ttyh1,0.04700951367258987
Zdhhc20,0.04696733103653661
Ggnbp1,0.04690194077726159
Dek,0.04687314507916428
Ptrh2,0.04678550114814207
Gramd1c,0.04669510275073737
Slc14a2,0.04655851033033194
Armc4,0.046549807484071316
Ms4a6b,0.04649575517318024
Mir670hg,0.0464110240899128
Cd83,0.04636930507872746
Plxdc1,0.04633776937261141
Spock3,0.046313749134478235
Cd300a,0.046088325568331596
Fkbp9,0.046009876332112225
Fermt3,0.0459838141627655
Tcn2,0.04594729537877005
Syne3,0.04592357513634083
Gm14634,0.04591736408604824
Angpt1,0.04582094720096794
Oprk1,0.045803701763224874
Slc31a2,0.04573636867124029
Csad,0.045668582105745675
Zfhx3,0.04551405822500323
Pdgfb,0.045461346721221416
Gm10635,0.045456697109832245
Aldh16a1,0.045436403062402826
Tmem255b,0.04541077784840373
Ganc,0.04534151731974781
2810403D21Rik,0.04530675719366124
Rpl19,0.04529335790126035
Pnp,0.04522821160670649
Vrk2,0.04521894703944366
Cftr,0.045152927767832585
Dnah5,0.045106172157132605
Efhd2,0.04504737713287853
Myof,0.045046152434384375
Pcdh15,0.044993410265729436
Tlcd1,0.04498556226715588
Cpa6,0.04493438531929432
5430403G16Rik,0.04486420626031514
Adamts2,0.04478970464686707
Igdcc3,0.0447761404008733
Cmtm3,0.04465292521953821
Tmem173,0.044503199956002576
Hs6st1,0.044415500012510746
0610009L18Rik,0.04440929837469703
Igfbp2,0.04439634376435702
Teddm2,0.04435605599797168
Gm14964,0.044305377636971004
Slc5a7,0.044268259223490675
Taldo1,0.04415396172716862
Prtg,0.04415335887459309
Tcf7l1,0.044145801557200236
Ifnar2,0.04413514782826861
Gm35154,0.04409005056652583
Zfp992,0.04403547207495783
Mindy1,0.04401683018968402
Pacrg,0.043903496791969185
mt-Nd3,0.0438773534511741
Foxo1,0.04381449156452982
Galnt5,0.04373461095182652
Wwc1,0.04371939791419972
Hs6st2,0.04371843403894571
Dap,0.04370669141919036
Itpk1,0.04362829991112461
Capn3,0.04361525802225638
Cemip2,0.04359291485668639
Prc1,0.043563776223582
Gm15912,0.04355384686130334
Gm47071,0.04351641351690109
Rfwd3,0.043497632949671516
Zgrf1,0.04348706780481803
Cdh8,0.04333620696030756
Cdkl3,0.04328688148393787
Cfap43,0.04323727403960454
Frmd4b,0.043148882538829265
Zfp51,0.0431068981319168
Crppa,0.042984092570889046
Zfp691,0.04294058160755243
Gm46440,0.04283129027856598
Greb1,0.042830164018849086
Nnat,0.04282017008175896
Hid1,0.04279335214523978
Nhsl1,0.042769488543145676
Cntrl,0.04266048063000404
Gxylt2,0.042640413333786195
Pcdhgb6,0.04261493095475958
Dpf3,0.04248310674205595
Zfp804a,0.04242796410844147
Hpgd,0.04240626466227544
Abcb1a,0.042369434496256415
Glra2,0.04230729814210615
Efemp1,0.04224150590029898
Cntn6,0.042218163696834544
Rab27b,0.04220869065837576
Slc25a18,0.0421731455484365
Rabep2,0.04205104710529008
Kcnh8,0.0420496699867558
Npas1,0.04198035296636415
Wnt5b,0.0418727226223207
Cdo1,0.04182202150546804
Gm19303,0.04176169748558557
Abca2,0.04173007218818793
Cdh7,0.041704465651002366
Irgm1,0.041674809250249405
Cyp39a1,0.04162125909360995
Prag1,0.04159844424682619
Pold4,0.041439477687565326
Slc22a23,0.041258900181081755
Gm17660,0.04124735671322026
Trp53i11,0.04122462567393207
Snapin,0.04121048081602031
Gstt2,0.04120673601785115
0610040J01Rik,0.04112285597630683
Slc9a9,0.04110150061327751
Sema4b,0.041019621365738564
Myl12a,0.04100822388771615
Sh3kbp1,0.04096497210622052
Homer1,0.040931361435941886
Klf12,0.040909805997762935
Lama4,0.04090018893300073
Cort,0.04088031990303168
Itgb5,0.04086505077148412
Pcdhgc3,0.04076484060541382
Samsn1,0.04075068027633638
Btla,0.04067531237532829
Gm36037,0.04051948725846178
Zfp808,0.04050680001805292
Glod4,0.040194573767769456
Gm49678,0.04018458909539213
Apcdd1,0.040162353275357277
Dubr,0.040144636355926105
Chrna7,0.040075471665172696
Gcnt1,0.04002094678076056
Ecm2,0.03996300643697506
Marc2,0.03995785959152251
Gusb,0.03993806987119637
Tmc1,0.039832058788796046
Gm765,0.03977132315362018
Rab32,0.03976262654661554
Mif4gd,0.03974485350530127
Erg,0.03973443061735326
Ldlr,0.039730626024791764
Sdhaf1,0.03972731670228785
Egfr,0.03971854697460897
Dtx4,0.03970273556865346
Akt2,0.039664834067698426
Lima1,0.03965394340054146
Gm31243,0.0395873343864732
Mdk,0.03958121184096516
Acaa2,0.03952881323968082
Hbb-bs,0.03942895365533884
Tspan18,0.03934704374705176
Shld2,0.039334631249884136
Gm48614,0.039328977243706806
Smoc2,0.039328977243706806
Tmem140,0.039328977243706806
Tgfa,0.03928764095849636
Cradd,0.039264487297520044
Gm26843,0.039262381563193754
Fam227b,0.0392623103387648
Zfp423,0.039171614327544714
