Gene,Spearman_Correlation
Man2b2,0.17378365671146345
Atp10b,0.1728863129230388
Hexb,0.172881520093129
Slain1,0.17283748310636338
Dglucy,0.17254287322052508
Pcdh19,0.1725006492754539
2900079G21Rik,0.17212140817040394
Cpeb2,0.17205999671746974
Pvt1,0.17189931154499632
Frmd4b,0.17187938136600053
Emilin2,0.17075569784556735
Gm28322,0.17075569784556735
Trpv3,0.17075569784556735
Dbf4,0.17064830982652202
Gm49906,0.1705465150775061
Slc9a3r1,0.17046513996224688
Elovl7,0.17043609485562697
Elmo1,0.17029712685192216
Ptbp3,0.16968757212730998
Gm33037,0.16961307716267554
Sema3d,0.16941001230270747
Filip1,0.16929224844396334
Retreg1,0.1688916134254466
Pawr,0.1688110366043183
Ubash3b,0.1685030675158953
Slc17a6,0.16849576312183395
Rlbp1,0.16814873462044658
Wipf1,0.1680790536923901
Dhrs7,0.16804285935132388
Sh3gl3,0.16800434836345418
Dusp26,0.16790906653609552
Met,0.16774824143908415
Gm38562,0.1674479033114262
Adam12,0.16739719494037805
mt-Nd4l,0.16712892246686845
Gm17750,0.16693571436008348
Rps29,0.16678335931540056
Prr18,0.16672362050500453
Sox10,0.16659725646898008
Pygm,0.1663420959366876
Aph1a,0.16596433013009657
Rftn1,0.16587197241793186
Tmem255b,0.16570873140678213
Ddx43,0.16570873140678213
Gm32828,0.16570873140678213
Dennd2c,0.16570873140678213
Gm38505,0.16570873140678213
Inava,0.16570873140678213
Slc5a7,0.16570873140678213
Matn2,0.16569067847622998
Mdga1,0.1656307631660244
Rhou,0.16526345002726422
Lgmn,0.16441592898563676
Cavin4,0.16432197213212638
Cip2a,0.1640264092605204
Btla,0.1640264092605204
Gm32442,0.1640264092605204
Pcdh11x,0.16389827868162335
Plekho1,0.16342392872217879
Tlcd1,0.16335561670878054
Kif18a,0.1633457296590444
Srgap1,0.1631824649964584
Bace1,0.1631619516815415
mt-Nd4,0.16304574783853987
Mdc1,0.16298844665716233
Pcdhga2,0.1628687612951411
Tubb2b,0.16283593635795282
Tnni3k,0.16234408711425863
Tfap2d,0.16234408711425863
2310002F09Rik,0.16234408711425863
Npsr1,0.16234408711425863
Gm10863,0.1623312727386277
Fam102a,0.1622622450913839
Mboat1,0.16224182028574807
Gm30606,0.16207354533943838
Tcerg1l,0.1618652455674245
Gpr37,0.16173192938944514
Ctbs,0.16166862203543325
Bora,0.16138887686229553
Sox4,0.16138018882462965
C030029H02Rik,0.16129337720128079
Sorcs3,0.16125686473808373
Cd37,0.16123459577523563
Slc22a4,0.1610432586928615
Myt1,0.16096953678454462
Smco3,0.16084791999024392
Ska2,0.16076382576125475
Kctd4,0.16072145741800364
Syne3,0.16066176496799686
Ttc32,0.16059243014046495
Inpp4b,0.16029691090561893
Sipa1,0.16024442587771248
Insyn2b,0.16019833828735952
4933431E20Rik,0.159951633299748
Tnfrsf11b,0.15994107320877524
Ednra,0.1597880422638332
Asb12,0.15897944282173512
Dbndd2,0.1582817704881119
Gemin8,0.15791431891927885
Ctnna3,0.1578325462422229
Dscaml1,0.15774877756284167
Cobll1,0.1576621463364712
Ccr9,0.15756867083118323
Gpr35,0.1575201673716747
Rap1a,0.1572627464503146
Spock3,0.15702775182927683
Galnt14,0.15692732664731313
Dclre1b,0.15667569360043881
Mal,0.15622982155732254
Igdcc4,0.15619931796590789
Sytl2,0.15606991350493832
Qpct,0.15605197853327019
Rab34,0.15564301563222843
Meis2,0.15558102464948426
Rbfox3,0.15537510960019185
Sox13,0.15514942722948882
Ccnd1,0.1550221150596838
Spg20,0.15445598013489248
Tbc1d31,0.15426611400838813
Fstl4,0.15416607881103017
Snx15,0.15413573082482804
Gm43329,0.15348266694278268
Naaa,0.15336566729135478
Tafa2,0.1533095673831726
Elk3,0.1533068732480736
Sik3,0.15324483467994804
4930481A15Rik,0.1531990113503128
Ripk1,0.15275601353572307
Slc25a47,0.15261148536721317
Baz1a,0.15259485261161534
Spata17,0.1524403320151441
Slc25a11,0.15219186555222644
Lef1,0.1519854538664551
Nphs1,0.15178326575624282
Esyt1,0.15093717973938178
Lrig3,0.15059860333068512
Hbp1,0.15054504422654008
Gab3,0.15018426778576777
Deptor,0.15003889143115015
Chdh,0.14996723463945513
Itga8,0.1495014714561893
Asf1a,0.149046089523849
Cpox,0.14893853185408462
Coch,0.14893805924817421
Cks2,0.14888550994416466
4930593A02Rik,0.1486489259287204
Shroom1,0.14861239336514892
Mettl24,0.14858923081698536
Cers2,0.14854578380043523
Sbf1,0.14844080448861782
Frrs1,0.14809522835642405
Cav1,0.14760887763743236
Mis18bp1,0.14760887763743236
Hs3st5,0.1475107171462537
Trp53bp2,0.14740988059567542
Nbeal2,0.14726895636279372
Fuca1,0.14716144884930815
Syt6,0.14690834452685614
Prrg1,0.14688489676969926
Mbp,0.1466598394433672
Fzd4,0.14660872507229383
Hs3st1,0.14651472916360495
C1qb,0.14637936607546906
Ankrd28,0.14625105578681702
Armh4,0.1461266204616308
Hbb-bs,0.1461215550666286
Map3k11,0.1459867975698682
1190005I06Rik,0.1459818292841396
Sh3kbp1,0.14549312372651424
Zfp518a,0.14547297748023919
Nr1d1,0.1454589288865179
Cntn5,0.1454435819848407
Col1a1,0.1454223181389673
Matn4,0.14532570043942156
Acan,0.14530263277694605
A930009A15Rik,0.14530263277694605
Galnt10,0.14530263277694605
C1ql1,0.14530263277694605
Kcnk13,0.14521484666400045
Phactr2,0.14515261398555568
Ddr1,0.1450198162596453
Gm41492,0.14468321226659656
Col9a3,0.1446695896260762
Spsb4,0.1445789408340897
Fa2h,0.14452384775886376
Adcy5,0.14411498584289428
Mgme1,0.14403984128644332
Rab27a,0.14403340700361655
Wnt7a,0.14372977770427411
Stk32a,0.14362703770864862
Cab39l,0.1433017177599839
Pik3ip1,0.14300171542959159
Pakap,0.1429517631702511
Shc1,0.14275123490824806
Ccr5,0.1426290069452772
Zfhx4,0.14261160701091044
Edil3,0.14259684278925322
Irak4,0.14250861934175357
Zfp677,0.14228063848721545
Lmo3,0.14222172316829468
Adamts6,0.14221122807009756
Mtmr2,0.1421890818116053
Rarb,0.14218577965318072
Cpne4,0.142055212363241
Wrap53,0.1419423373382961
Nat8f3,0.14178076668779271
Plcxd2,0.1417792899022608
Spata1,0.14177667669937508
Grb14,0.14173748769828917
Mob3b,0.14121679878371915
Tenm1,0.1412047140023386
Tmsb4x,0.141203593122535
Slc44a1,0.1411718801922149
Pms1,0.14110999072759298
Fam129b,0.14104593919610134
Rassf2,0.1410000809562498
3110009E18Rik,0.14079293979202376
Dnm3,0.14066899034394914
Arap1,0.1404269970554766
Shroom2,0.14040348360247862
Olig2,0.13995013846680976
Synpr,0.13992617204949234
Gm17249,0.13962218136409157
Dusp15,0.139517373992248
Frmd8,0.13903085070896784
Foxp2,0.13892115897393634
Gm26843,0.1388313842266807
Gm41333,0.13879157706659417
Kdm5d,0.13869570159837005
Lrrn1,0.13856261281222798
Selenos,0.138466681402133
Mobp,0.13831100509740377
Tesk2,0.13826887237656976
Epn2,0.1378410717051992
Klf15,0.13781350931548153
Mitf,0.13766622979557158
Zfp36l2,0.13756082775682607
Stmn4,0.13753739910160998
Slc48a1,0.1375292019803129
Nek7,0.13743281532501506
Myo1d,0.13731909849519458
Gpr146,0.13714674687500306
Gm46102,0.1371092549203324
6330411D24Rik,0.1371092549203324
Abcb10,0.13707104677776977
Pld1,0.13702997517591167
Hapln1,0.13701904876335788
Dlx1as,0.13667683907928563
Arhgap30,0.1365656013493952
Hs6st2,0.1365073157789091
Sh3d19,0.13649373666921646
Serpini1,0.13572908864506408
Actb,0.13562178187520676
Gm37306,0.13542693277407067
Lag3,0.13542693277407067
Gm3248,0.13542693277407067
Gm13479,0.13542693277407067
Fcgr2b,0.13542693277407067
Gm3173,0.13542693277407067
Ppp1r3b,0.13542693277407067
Ankrd13a,0.13524177510032875
A330049N07Rik,0.13518782571887486
A530072M11Rik,0.13514088730201693
Slit3,0.1350977519154144
Zdhhc12,0.13503170908706905
Scoc,0.13486768860614262
Pdgfb,0.13476111435276716
Prag1,0.13464125722857692
Ldb3,0.1346322224244366
Oard1,0.134553850551538
Atg10,0.13437095401454355
Opalin,0.13426084498954569
Tprn,0.1341853032970937
Wdr1,0.1338384490399452
Pgd,0.13368678185126015
Mtbp,0.13338885022266508
Mmgt2,0.13338511189009658
Alpl,0.13328010262060486
Ccdc18,0.13320328010297966
Prkcq,0.13312100028890284
Bcas1,0.1330897537561369
Fabp5,0.1330694279536959
Cd302,0.13295327358665776
Phgdh,0.13293150785205546
Gm48371,0.13289365726655353
Hpgds,0.13287759424615583
Gatm,0.13281284742549185
Car2,0.13258443621813698
Map6d1,0.1323002868819653
Sept4,0.13228753969464663
Il1rap,0.13226855974022145
Tes,0.13215648165392768
Dcps,0.1321030354823341
Tmem63a,0.13202931552021271
Gm16759,0.13197832845502672
Gucy2f,0.13189787223056662
Ttll7,0.1318297528299031
Wtip,0.13181878121276683
Tmem119,0.13168069018203613
Rnaset2b,0.13161346774007118
Gna12,0.1312025284991321
Aebp1,0.13099734770724045
Pdp2,0.13072830691613588
Prox2,0.13071011207254288
March8,0.13069959125839958
Galnt5,0.13037996633528542
Gm47754,0.13037996633528542
Abcc3,0.13037996633528542
Gm26740,0.13037996633528542
P2ry10b,0.13037996633528542
Lrrc51,0.13036371535531124
Pnpla2,0.1303371585565026
Crim1,0.1301585253324784
Ninj2,0.13008977153320406
Pard6g,0.13005975798797517
Ldb1,0.1297707750738496
Fbn2,0.12963175929602697
Cd9,0.12956086141658815
H2afj,0.1295032478063962
Ostf1,0.129334578691659
Dnajb9,0.12894683231857967
Endod1,0.12887175119869465
Dusp10,0.12877152688121776
Cpne7,0.12869764418902369
Pld5,0.12864795432337436
Bin1,0.1285986401014462
Msn,0.1285975182921885
Pik3cd,0.12834011407875587
Pola1,0.12808557814397037
Ublcp1,0.12793675839466154
Prkg1,0.1279211542036847
Dio2,0.12788612449761907
Stard9,0.1278550082659903
Cacng4,0.12755498735989368
Rbms2,0.1274491527903549
Pcdhga1,0.12706519681138295
Fth1,0.12704831763624483
Tmeff2,0.1267314254871365
Grk2,0.1264562634094249
Tmem196,0.12633428051858608
Fras1,0.1262862872500593
Zfp991,0.1260609091904536
Nrp1,0.12605342561026184
Cmtm5,0.1257375536749994
Ugt8a,0.12572320882446938
Plp1,0.12571758312175116
Iffo1,0.1256630478127772
Casp8ap2,0.12544586361440485
Rasgrp3,0.12535128752572178
Fn1,0.12533299989650018
Fstl5,0.1251997090282391
Ttc23,0.12508224677126278
Ano2,0.1250067573480357
Mmp15,0.12487382035333118
Myh9,0.124852382624456
Ubc,0.12484147434083531
Gm28981,0.12484098859424166
Cep68,0.12420990103003533
Rad21,0.12420754201604092
Gabrr2,0.12414073120098913
Shisa9,0.12410198279738646
Slc39a1,0.12392981482267808
Crppa,0.1236834848770687
Ccdc187,0.12365067775023843
Rnf128,0.12365067775023843
Ackr3,0.12322719521422425
A930006K02Rik,0.12310560140515978
Sema6d,0.12295689535065088
Nmral1,0.12270195730381775
mt-Co1,0.122555477818832
Dixdc1,0.12248682015835813
Sema3e,0.12244544044624033
Cyth4,0.12241952257727474
Daglb,0.12239317419025902
E330020D12Rik,0.1222424143776815
Elovl5,0.12207097858480336
Ankrd55,0.12196835560397669
Pip4k2a,0.12161769459124887
Slc30a10,0.12153133641450996
Kcnc1,0.1213429805918039
Chn2,0.12113514235846796
Sorcs1,0.12111642663800486
Ado,0.12110527984123591
2810429I04Rik,0.12107542391605274
Ppard,0.1208211388067112
Bmp6,0.12082105159843123
Ick,0.12074103338899671
Fam228b,0.12061953797379464
Bco2,0.1205329910360833
Wdr83os,0.12031633011335402
BC046251,0.12028603345771496
Itgbl1,0.12028603345771496
Bmf,0.12028603345771496
St8sia3os,0.12028603345771496
Cyp3a13,0.12028603345771496
Depdc1b,0.12028603345771496
Klf3,0.12021970292935724
Emx2,0.12017449170201447
Tap2,0.12012915084198146
Brip1os,0.12004601902684148
Fads6,0.12001189727279137
Dapk2,0.11995667292370253
Mms22l,0.1198731602640961
Fkbp7,0.11983719179177703
Ddx3y,0.11971016227660344
B2m,0.1196318191257448
Gng2,0.11957916667170931
Gm19500,0.11957473553230628
Unc5b,0.11935124600666644
Zfp536,0.11924234354223673
6030407O03Rik,0.11920521338346175
Chadl,0.11912864724126146
Hck,0.11907743483815762
Hs6st3,0.11899585816300128
Oma1,0.11879548028953443
Ccn2,0.11860371131145318
Pkib,0.11860371131145318
Erg,0.11860371131145318
Arsj,0.11860371131145318
Tmem132c,0.11860371131145318
Zfp69,0.11860371131145318
Traf3ip3,0.11860371131145318
Insc,0.11855437265968653
Creb5,0.11845395017854174
Efcab11,0.11837411343593829
Schip1,0.1182163555818074
Alcam,0.11816414515509853
Gm48508,0.11815269237008161
H2-K1,0.11812784158003004
Gm16364-1,0.11792391648156467
Tm7sf3,0.11787273480246693
Smoc1,0.11778739192611838
Pgls,0.1173909485531352
Gm28403,0.1172055609008935
Gss,0.1170495868839723
Gm15503,0.11692138916519144
4930467D21Rik,0.11692138916519144
Smoc2,0.11692138916519144
Snx18,0.11681716810457361
Armc3,0.116670938901597
Atp11c,0.11659906559461544
Cnp,0.11653979570846262
Sox2ot,0.11632924373951681
Zfp579,0.11631489660321354
Apobec3,0.11630768683553885
Pou6f2,0.11630194890256745
Ddx58,0.11616570674948054
Enpp4,0.11585677630308107
Sdk1,0.11581238873329966
E130114P18Rik,0.11577701283319275
Pdzrn3,0.11552005738041046
Gm32633,0.11544917112175464
Nacc2,0.11537337202410616
Pcsk1,0.11533421097624463
Tprkb,0.11528382178423525
Nxph2,0.11523906701892969
Mme,0.11523906701892969
Drd2,0.11523906701892969
Gm28756,0.11523906701892969
Rubcnl,0.11523906701892969
Ormdl1,0.11518931624533278
Fbxo7,0.11506887203087811
Myo3b,0.11503358447550972
Nek6,0.11495668899221771
Cntnap5a,0.11491103126169756
Gm15614,0.114880050307775
P2ry12,0.11467249928565143
Bmp1,0.11452281681228031
Primpol,0.11444032852511633
Golim4,0.11436236967161022
Prss12,0.11436179804717284
Slc22a23,0.1141747179702718
Dera,0.1140002786148444
1700017B05Rik,0.11399017764097544
Sema4b,0.11399008117998495
Gm13266,0.11395451444971699
Vmp1,0.11390428031493398
Rybp,0.11387869241393402
St6galnac3,0.11377030181186039
Tspan4,0.11371566417350787
E130308A19Rik,0.11362469502529844
Mtss1,0.11362299243183971
Gm9750,0.11361550411476926
Gpc4,0.11360381630192704
2610001J05Rik,0.11331367818646355
Lhfpl2,0.11323780797853693
Snapin,0.11317025806736039
Plekha2,0.11303782483618015
Xpa,0.11289721484077493
Etv6,0.11282821890339287
Pi4k2b,0.11282576862832591
Leprot,0.11282145231035312
Gm11149,0.11279530448573435
Anln,0.11270500872199196
Josd2,0.11263540679397165
Snx30,0.11260600187884413
Gm5535,0.1125600447252634
Rps5,0.11254331427101548
B430010I23Rik,0.11250900914026336
mt-Nd5,0.11249120132991976
Ppp1r21,0.11240626511884833
Tspan2,0.11228808329336702
Mfsd2a,0.11225030535868809
Trim8,0.11208181087518752
Nfe2l3,0.11182202868104463
Tubb4a,0.11174478518179322
Wdr81,0.11164011020768806
Ppp1r3c,0.11160981367642021
Trpc4,0.11137472779312722
Arhgap17,0.11130055784291963
Nr2c1,0.11127890823436715
Aqp9,0.11119589912489938
Traf4,0.11110322542796787
Pdgfra,0.11108950736162747
Egfl6,0.1110493191809305
Rexo5,0.1110204335802591
Cib2,0.11095364249650891
Rps6,0.11094820538809608
Lcorl,0.11085906619801934
Ubtd1,0.11085819703234348
Tspan7,0.11076529133933745
Ifi27,0.11064502232815027
Cdh23,0.11061362738491913
Tanc1,0.11058532238994667
Zfp64,0.11030170985688946
T2,0.11021457259779693
Zranb3,0.1101563483071208
Egfem1,0.11001573803682617
Prr5l,0.10997507884560576
Rpl39,0.10977977519610634
Amotl1,0.10966797822502658
Rbbp8,0.10961266284674244
Plekhg3,0.10960762305426852
Pcsk6,0.10945671072126978
Gpr17,0.10921137540263594
Plekhh1,0.10906949996288565
Cdh6,0.10898572558967201
Thsd7a,0.10885315850556493
Klhl2,0.10876146717072196
Pcdh18,0.10868789606938509
Prima1,0.10850713120793576
Pllp,0.10844711761939946
1810024B03Rik,0.10840501272719817
Tenm3,0.10828888639345353
Onecut2,0.1082243571178042
Cyp51,0.10792215605521216
Ifngr2,0.10786786016719338
Zdhhc14,0.10778504811572018
Fbxo4,0.10773980975286138
Fign,0.10768273080556796
Patz1,0.10765299741877558
Zmat4,0.10755682324143931
Zfp951,0.10734706529997443
Mog,0.10724175868499375
Tapbp,0.10700095876078204
St18,0.10699018188536313
Cldn11,0.10691582268242389
Nde1,0.10691416279766884
Chrdl1,0.10684892903218374
Arhgap23,0.10681484351667238
Dpysl3,0.10679895924658718
Ppp1r14a,0.10678635571842957
Gfra1,0.10670244724006613
Amd1,0.10654190474078767
Hid1,0.10645778231621902
Rgs9,0.10641815361681659
Cenpx,0.10618238811558146
Gm47071,0.10612535338808372
Kcnab1,0.10580289706743042
Plcxd3,0.10579208471721893
Syt10,0.10547331050385472
Tbc1d16,0.10536881597763478
Grin3a,0.10490684879632296
Nkain1,0.10490513448327501
Cdo1,0.1048721533272396
Rnf144a,0.10483961273980262
Thsd4,0.10482099999779977
Krcc1,0.10442831355919285
Gk,0.10442445571179851
Frmpd4,0.10429921124543488
Ypel2,0.10399063584310668
H1f0,0.10388933730381744
4933436I20Rik,0.10384259068064296
Acss2,0.1038046478331347
1700047M11Rik,0.10371199209646928
Fbxo44,0.10360813645366006
Pter,0.10359764060577911
Tnfrsf19,0.10359326996033791
Col25a1,0.10336686095767794
Sirt2,0.1032539262767056
Fam163a,0.10323262165562141
Gng10,0.1031676434142881
Prkd3,0.10309211627603694
Rnf220,0.10298035692219369
Pcdh15,0.10295255077416267
Pik3r3,0.102784667255661
Kif13a,0.10266987175421978
Golph3l,0.10260973110164832
Mxi1,0.10259771507480323
Fmo5,0.10253343611315473
Tank,0.10251189456062812
5033421B08Rik,0.10238616394315177
Glod4,0.10225378171040746
Ptpro,0.10210075097157491
Cldn10,0.10201711216124384
Gas7,0.1019500076458513
Ntpcr,0.1018866607625689
Ninj1,0.10183071640634363
Bcl2l11,0.10167087538855711
Gm14798,0.10144654769459266
Shtn1,0.10144190239914265
Depdc7,0.1012242837967361
Gm29521,0.10114541067835406
Lpcat2,0.10109116276500124
Idi1,0.10100088335527513
Abi3,0.10089964247773718
Zfp467,0.10061719422196751
Rpa1,0.10052157286161544
Nlrp1b,0.10040959783849142
Chrac1,0.10033370603931085
Plcg2,0.10023796817721205
Man1a,0.10017546462185306
Lbr,0.1001675351468993
Ermp1,0.1001317109159285
Lcp2,0.10010443341424928
Epsti1,0.10010443341424928
Liph,0.10008045726158128
Ebf1,0.09992890712044265
B130024G19Rik,0.09986312951470863
Fat1,0.09971451314225331
Pdia4,0.09970264554841674
Tsc22d4,0.09941406919581479
Lap3,0.09906928204916371
Adamts3,0.09904094847065817
Slc2a13,0.09902791580019765
Gm41836,0.09890425954862461
Usp29,0.09882397371668306
Cemip2,0.09858809205512382
Efna5,0.09855013822733784
Gm50048,0.09843794376183232
Gm11266,0.098371379648991
Nudt4,0.09834438585564906
Larp6,0.0983142140150403
Vwa1,0.09796725313854422
Med7,0.09794671759564927
Accs,0.09794158203714756
Sez6l2,0.09781868610257533
Picalm,0.09774537374327244
B230206H07Rik,0.09769499682206786
1700063D05Rik,0.09769499682206786
Gjc2,0.09769499682206786
9630002D21Rik,0.09769499682206786
Xaf1,0.09769499682206786
Heatr5a,0.09756509586820779
Grhl1,0.09739806767946328
Eaf2,0.09734674805922182
Kif24,0.0973286133529929
Asb8,0.09697695175387606
Ttc9c,0.09690092914478708
2010109A12Rik,0.09680371639695776
Pparg,0.09673178793895382
Gm28320,0.09656814099952896
Dpy19l1,0.09610772900436318
Mastl,0.09608165189637484
Trim36,0.09594921995435478
Slitrk2,0.0959180641772821
Necab1,0.09587716092386818
Jup,0.0958753221288132
Rhbdd1,0.09563184436537422
Ube2d1,0.09548242611159465
Gm13483,0.09534653762328925
Synpo2,0.09500581970957704
Rnf43,0.09499156007911988
Klf13,0.0949652249437336
Eloa,0.0948494766925569
Bcan,0.09468335823464141
Ccdc13,0.0945961861528275
Gm48770,0.0945531902870914
Pde4b,0.09426463546219117
Cmtm6,0.09425824818870752
Sap25,0.09422591219881706
Meis1,0.09418135215013798
Zfp423,0.09415346999006896
Col24a1,0.09413467942730298
Pnlip,0.09413467942730298
Gm12068,0.09413467942730298
Ddc,0.09413467942730298
Elfn1,0.09413467942730298
Lama1,0.09413467942730298
Gm44836,0.09413467942730298
Lgr5,0.09413467942730298
Mex3a,0.09413467942730298
Erbin,0.09408997561070044
Gm26542,0.09405961595088257
Orai1,0.09400173676253114
0610040J01Rik,0.09395491140238232
Acadm,0.09394411664704366
AC132307.1,0.09368850136666658
Arhgap31,0.09353180537368366
Padi2,0.09342290708903565
Otud7b,0.09336429735296613
Ndst2,0.09335581873289318
Gm32061,0.09309166100992394
F13a1,0.09306039724341655
Dll1,0.09306039724341655
Ddx51,0.09306039724341655
Pycard,0.09306039724341655
Stk32b,0.09306039724341655
B3gat2,0.09303715717628151
Lgals3bp,0.09300695496580091
Sh2d4b,0.09294790696238134
Gm28175,0.09286572129738493
Bcar1,0.09275117241759638
Pde7b,0.09262358166465708
Nell1,0.0926230088175869
Nnt,0.09257532973948811
Satb1,0.09256377325809124
Myh14,0.09249486210226654
Ptpre,0.09244676338512668
Agbl3,0.0923663050550674
Daam1,0.0923136609580194
Gm46440,0.09230960015389385
1500015L24Rik,0.09229870255799762
Cpne8,0.09227527910213508
Scd1,0.09225806639118117
Eda,0.09208316495009779
Dnajb2,0.09198059497419116
Rcan3,0.09188265118908452
Pdgfrl,0.09186993898075504
Emp2,0.09182885924549929
Pdzd2,0.09175028748801736
Klf4,0.09172876408223593
Dip2a,0.09160857937938846
Smad7,0.09149897899286713
mt-Co2,0.09142516960050405
Arhgef10l,0.09132063183785254
Trmt2b,0.09128902036960622
Abhd17b,0.0912448606728459
Rps24,0.09117494693463407
Rhbdf1,0.0911289252288938
Alk,0.09105203185531775
4930581F22Rik,0.09094504811526515
Kctd8,0.09082467540609324
4930511M06Rik,0.09079876295549232
Pmepa1,0.0907795157122366
Uty,0.09074574493131929
Rab3b,0.09062952391598618
Pantr2,0.09057567868575099
Gm42413,0.09057436203253807
1700012D14Rik,0.09039005095432892
Slc7a7,0.0902756955868251
Ptprb,0.0899926659832312
Mag,0.08996891698380872
Cdh9,0.08991499162944717
Dhcr7,0.08971143921471428
Gm20754,0.08967187341520969
Mcam,0.08947205352801534
4930444A19Rik,0.08945885065493384
Hyal1,0.08932661655591394
Nr6a1os,0.08927393126284336
Rab3c,0.08920589708187358
Camk2d,0.08915823822600795
Polg2,0.08904598773928994
Mtrr,0.08890895138965967
Creb3l2,0.0888755835138115
Dlc1,0.08884628965581666
Ddo,0.08878375475265254
Fgfr2,0.08860600548036118
mt-Co3,0.08848254104378897
Snx33,0.08847408803712359
Ptgds,0.0882802703341169
2310014F06Rik,0.08822762530834521
Gm32647,0.08818342611215625
Kcnc2,0.08812973728863516
Ppp1cc,0.088051616075952
Ccdc80,0.0880185274834818
9330188P03Rik,0.08780669183978128
Dusp6,0.08779897844965132
D7Ertd443e,0.08758015069566777
Ggact,0.08757724567802098
Enox2,0.08753104951723104
Kazn,0.08747909216758784
Crb1,0.08725551893075346
Chd7,0.0870892689722157
Fzd1,0.08692472852629576
Rps27a,0.08686153615110202
Fgfrl1,0.08671973140966388
Spry1,0.08667778792018208
Afap1l1,0.08666789504890555
Tiparp,0.08666372023465065
Plekha1,0.08662370112465877
Maf,0.08662176369677446
Nfe2l2,0.08650119386458352
Rnd3,0.08630602934177986
Zfhx3,0.08615154967322598
Ganc,0.08593457296928392
Dubr,0.08586661375145073
Gm43328,0.08584261860224753
Lmntd1,0.0858346265513582
Tnfaip6,0.08580624529846738
Fez2,0.08579816441955285
Ezh1,0.08573487423357268
Atp8b5,0.0857338248494581
Caskin2,0.08572916187180789
Lbh,0.08570070860661619
Sept1,0.08565478970318688
Nwd2,0.08545120269005031
Etv1,0.08544462637324245
Gm16675,0.08533163415695692
Mapkapk2,0.08519865776416828
Gm45708,0.08514656815176101
Slc26a2,0.0851211540220535
Bloc1s5,0.08506250889943137
Mcm9,0.08505702831050829
Slc22a21,0.08485075471198496
Fyb2,0.08467424679224048
Gpsm2,0.0846521497126257
Map3k20,0.08455956744425645
