Gene,Spearman_Correlation
Pou3f2,0.24427004151867887
Arhgap23,0.24418925329154406
Pdzrn3,0.24405541924044646
Gm12522,0.24404370837851794
Jup,0.24387395852339727
Ednrb,0.2436476253832363
Cdh6,0.2422312078277662
Sema5a,0.24216755390089645
4930419G24Rik,0.24199395708806432
Nipal4,0.24155404383674775
St6galnac3,0.24052918250076172
Gm36855,0.24042237813594317
Smad6,0.24036579485090293
6530411M01Rik,0.24010858375029434
Gm20515,0.24010858375029434
Ect2,0.24010858375029434
Col5a3,0.24010858375029434
Lig1,0.24010858375029434
Gstt2,0.24010858375029434
Tnfrsf11b,0.24010858375029434
Cav1,0.24010858375029434
Dnah5,0.24010858375029434
Pcdhgb7,0.24010858375029434
Gjc2,0.24010858375029434
Pxmp2,0.24010858375029434
Coch,0.24010858375029434
Xrcc3,0.24010858375029434
Dusp15,0.24010858375029434
Nqo2,0.24010858375029434
2600014E21Rik,0.24010858375029434
Cercam,0.24010858375029434
Rab34,0.24010858375029434
Chrna7,0.24010858375029434
Atp8b5,0.24010858375029434
Creb5,0.2400859469064728
Ttll5,0.23903515858233723
Enpp2,0.23897964918661702
Prag1,0.2384794924562085
Rcbtb1,0.23830586246612723
Trp53i13,0.23815904673433388
Unc13c,0.23791443198650794
Cnr1,0.23781954702409253
Chd7,0.23766509265227725
Arhgef10,0.23747232339255697
Trim12c,0.23737582710173394
Tle1,0.23715046588179817
Grb14,0.23686241531164468
Unc5c,0.23600786818204847
Dpyd,0.2359449201981896
Edil3,0.23572865124383002
Inpp5f,0.23559450698997164
Nectin3,0.23550577620846141
Prdx1,0.23513825667504587
Slc2a1,0.23505869658503187
Gnao1,0.2349921973929769
Nfe2l3,0.2349903827720809
Gatm,0.234773759955273
Spock3,0.23476256332386322
Dusp10,0.23469347821528577
Trps1,0.2346091356548091
Prima1,0.23350850039096185
Pogk,0.23346770575427583
Cyp2j6,0.23331411644645506
Ptgds,0.23315349340993494
Lamc1,0.23269871604617504
Gpd2,0.23218289285956928
Sh3tc2,0.23208068810695007
Clu,0.2319790746653985
Mir9-3hg,0.23176513552478775
Gm2164,0.23176513552478775
Sdc2,0.2315388023846268
Pde4b,0.23100455705866021
Sox10,0.23028572409276377
Phlpp1,0.23012020114971413
Rassf8,0.22990693578059065
Il16,0.22966244088611268
Nxph1,0.22946983135904273
AV099323,0.22904913784285663
Paqr8,0.22889870644543797
Csgalnact1,0.2288228047026957
Pcdh19,0.228653054847575
Slc4a4,0.22730123675518116
Trpm3,0.2268869848786084
Cmah,0.2262765568758853
Pim3,0.2262765568758853
Carhsp1,0.2262765568758853
Zscan2,0.2261633903058048
Rftn2,0.22605022373572436
Golim4,0.22604379405865663
Gab1,0.22563562119753292
Ermn,0.22543116232712357
Csrp1,0.2251455998703212
4930444A19Rik,0.2245102436410904
A930005H10Rik,0.22441727978880566
Ncam2,0.22412119736855926
Prdm5,0.2239217607697396
Hsdl2,0.2239217607697396
Satb1,0.22379337918530953
Zfp951,0.2234981905747529
Thsd7b,0.2232210594837128
Card19,0.22316447619867258
Cdh19,0.2231315009944594
Epas1,0.22310789291363234
Cavin4,0.22310789291363234
Sh3bp4,0.22293814305851165
Cyth1,0.22223161400042504
Fermt2,0.2217596450253789
2610020C07Rik,0.2216508039157278
Nbas,0.221583901309473
Rab27b,0.22027872866162074
Fads2,0.22027872866162074
Otud7b,0.21986255293200171
Frmd5,0.21969746317304847
Appl2,0.21967266374124278
Zfhx2os,0.21920904013078873
Eps8,0.21913852843263812
Cyp7b1,0.2191073307977041
Ndrg1,0.21901522826554498
Cldn11,0.21893625675022269
Rpl19,0.21823506609699214
Limd1,0.21821051163369234
Jam3,0.21796571220877248
Bcat1,0.21733639783952874
Mmp15,0.21733639783952874
Ttc41,0.21733639783952874
Atp1b2,0.2170534814143276
Phldb1,0.21701974157252277
Sulf2,0.21686255859773082
Kat2b,0.216534915663816
Harbi1,0.2159797688053497
Kctd8,0.21592601197927344
Wipi1,0.21568613119793692
Fbxo32,0.21537454083200316
Tmem100,0.21520482835069943
Trp53inp1,0.21486615655074284
Usp54,0.21472019317929225
Gas7,0.2142194920540908
Lama2,0.21421292207351045
Fbn2,0.2140545673071953
Rapgef3,0.21394140073711487
Mpzl1,0.21383298849527826
Myom1,0.2137543767853306
Sox2,0.21371506759695394
Htra1,0.2136415123248545
Irak4,0.21349955839391266
Ppfibp1,0.2129887981378777
1700017B05Rik,0.21274320758552023
Npc1,0.21252665051813158
3830406C13Rik,0.21179703815268153
Grm3,0.21125106801837226
Cd33,0.2110648702522097
Tmeff2,0.21077483575874897
Lgi3,0.2099292003864238
Ctr9,0.20957361393692153
Map7,0.2092016169016129
Fam53b,0.2091968256291008
Thsd7a,0.20916069229685183
Hcn2,0.20915410228938883
Ccnq,0.20850940537325263
Gm26691,0.20839623880317218
Naaa,0.20837699615726876
Tnr,0.20809213716883104
mt-Co1,0.2075596886223197
Stmn4,0.2074863847259959
Mbp,0.20729261243747446
Gm2a,0.20627558247957858
Col25a1,0.20602622460765
Tanc1,0.20598437198862324
Tubb4a,0.20574009880911334
Slc35f1,0.20569583098300867
Gm11520,0.20556707455116058
Unc5b,0.2053194064408999
Prtg,0.20414982699215553
Gm35438-1,0.20347345024615732
Stat1,0.20335455449446502
Mob3b,0.2031980853332252
Chst11,0.2030446109904761
Laptm4b,0.2018551555879261
Abca2,0.20155503138192074
Ms4a6b,0.20118020690235375
Kndc1,0.20093402269853983
Smim3,0.2004007673143367
Ccdc117,0.19995629116696645
Zfp984,0.19993203372860296
Fads1,0.1998789909674238
Cntn6,0.19967389088932672
Insc,0.19937644685029807
Tram2,0.19899623775456185
Dtna,0.19778742648664438
Ephb1,0.19766486250378737
Mast4,0.19754700838180567
Myo1c,0.1974930869982947
Kif13a,0.19701510206339298
Ptch1,0.19669882873416267
Cgas,0.19638115693811856
Mal,0.19599072096555256
Gm47754,0.19591408851783745
Lamp1,0.19587106030112472
Adamts4,0.19581589352130893
Mtrr,0.19525649218934307
Degs1,0.1951250286955504
Tmem117,0.19464190244840882
Gm11944,0.1944873020493235
Zc3hav1,0.19423535255975383
Ankub1,0.1941008010516102
E130308A19Rik,0.1938891794368512
Tmem258,0.19369959364165265
2810002D19Rik,0.19369959364165265
BC051408,0.19369959364165265
Tprn,0.19369959364165265
Tex52,0.19369959364165265
Car2,0.19320857533134064
Cntn2,0.19318380114646208
Mobp,0.19280453206538822
Prr5l,0.1926463069359183
Ctsc,0.19237718698767126
Crim1,0.1919900780289898
Frmpd4,0.19186964857956812
D7Ertd443e,0.1916700342574682
Zfyve26,0.19137329857077182
Zbtb20,0.19132280856117515
Pde7b,0.19127934376830327
Ganc,0.1911131416224163
Cnp,0.19069959227173333
Tet1,0.19058722993578375
Mid1,0.19021916046985826
Antxr2,0.19005685334584643
Carns1,0.18989132486912544
Eml1,0.18988042802590435
Samhd1,0.18979278131354996
Cr2,0.18949907053894907
Iqgap2,0.18949907053894907
Fxyd6,0.18949907053894907
Mpdz,0.18933214603711845
Il33,0.18923088848042285
Hmg20b,0.18913535212179186
Teddm2,0.1891027947745431
Adamts3,0.1891027947745431
Rcan2,0.18907423774862608
Gpc5,0.18893732430446264
Pon2,0.1887727039785439
Map4k4,0.18877009010659518
Zcchc24,0.1886965287942731
Slk,0.18847648721404903
Ostm1,0.18816369217227513
Gm4258,0.18801240460963428
Tmem204,0.18799342104895475
Prelid2,0.1874775629747318
Hs6st2,0.18745030087509273
Cspg5,0.18737568369139912
Lmf2,0.18734859154200809
Sccpdh,0.187256480942922
Zranb3,0.1872210832923138
Yap1,0.18701803620948282
Pak1,0.18687603887427667
Sec11c,0.18674991493757578
Sema3d,0.18635692554443228
Pcdh15,0.18603453356352226
Shtn1,0.1859830565598485
Il1rap,0.18590375335006942
Sall3,0.18583617413218886
Wbp1,0.1852985474362455
Fign,0.18519034235669604
Glra3,0.1849815268247207
Limch1,0.18478894867352466
Dubr,0.1846034965612041
Gm20404,0.18455158488217896
Ankrd28,0.1843689281649366
Eif2ak2,0.18374376484174204
Sept7,0.18361435659015418
Acads,0.1835349334074566
Cyp2j12,0.1834526985646093
Kif13b,0.18344137589554277
Olfml1,0.18338754538625004
Tmeff1,0.1832852189111412
Rest,0.1832235646425689
Pcdh11x,0.18311849519276618
Vezf1,0.18230423221056527
Wscd1,0.18220844121659766
Zswim7,0.18193256955524803
Irak3,0.1819319628097236
mt-Nd5,0.18154042526259748
Gsn,0.181465470597391
Myh14,0.1814240228898246
Plekhg1,0.18101160940260239
Tmbim1,0.1807995941241788
Pdia4,0.18028794069505405
Kctd3,0.18018741637645513
Aatk,0.17954926600511675
Cnn3,0.17944069089467304
Vsig10,0.17944069089467304
Zfp677,0.17941526356140186
A230009B12Rik,0.17923727222850364
Nckap5,0.1790174125717626
C3ar1,0.17871670861330918
Asah2,0.17862979087385789
Tppp,0.17838214851011688
Fbxl7,0.17829332355352911
Dcps,0.17826581164932243
Apaf1,0.17817488096123993
Fam13c,0.17786599492793412
Pde1a,0.17773634657300458
A830018L16Rik,0.17765159483922432
Nmnat3,0.17760997494546674
Slc25a13,0.17754008277840178
Sgcd,0.17738148352208313
Ccp110,0.17726662587736314
Nfya,0.17711259222606235
Pex2,0.17701975708386794
Myo1e,0.17693380601309633
Ppdpf,0.1768975012308383
Isyna1,0.1768975012308383
Fstl1,0.1768975012308383
Gm32061,0.1768975012308383
B3gat2,0.17679624823447096
Tspan32os,0.17666911156811507
Mtss2,0.1765419749017592
Slc15a2,0.1765419749017592
Actb,0.17636649533429966
Myo6,0.1761100552504574
Scd2,0.17559345086319758
Nedd1,0.17539884632035116
Tfeb,0.17444678480678427
Sema6d,0.17442886863697715
Lrrc51,0.1742348413062353
Daam1,0.17420849636792007
AC132307.1,0.174001595200069
Samd4,0.17386923539604426
Adcy5,0.17377084857189157
Sorcs1,0.17373301285546916
Lzts2,0.1737216998726694
Hapln2,0.1736284014302029
B430010I23Rik,0.17314122000153975
CAAA01118383.1,0.1730949566385121
1700047M11Rik,0.17288711437688148
Nedd9,0.1726969781281347
Bcar3,0.1726969781281347
Gpr62,0.1726969781281347
Lipa,0.17253173059406185
Epn2,0.17148403767925693
Tma16,0.1714310809142533
Qdpr,0.17124944958002913
Kirrel3,0.17117989557549074
Klhl2,0.17111644272874355
Rasa3,0.17098236725613009
Cdc14a,0.1708884698500748
Adipor2,0.17081316592031418
Gm35154,0.17030160271141145
Kcna1,0.17024271918854356
Adamts6,0.1699066246002799
Lgals8,0.1692213472382404
Rtkn2,0.16893920225367828
4930594M22Rik,0.16893920225367828
4933431E20Rik,0.16893920225367828
Plin3,0.16876121092078006
Ptger3,0.16876121092078006
Myo7a,0.16871440247127864
Dusp26,0.1684964550254311
Klf4,0.1684964550254311
Mndal,0.1684964550254311
Mdc1,0.1680591911807688
Plp1,0.16788077118999806
Tspan7,0.16766506041088186
Tulp4,0.16756298749865484
Nfam1,0.16736159731790132
Gstcd,0.16712765180705094
Eci2,0.16695756279384635
Gm27010,0.1668714855589381
Hs6st1,0.1665722801562419
Shroom2,0.16644442136028045
Myrf,0.16558291279874995
Rnaset2a,0.16546857317482971
Spidr,0.16524103769522264
Nmral1,0.16485834783834957
Nkain1,0.16438252494477182
Tspan12,0.1643751870756087
Afap1l2,0.1643751870756087
Glra2,0.1643751870756087
Prim1,0.1643751870756087
Mro,0.1643751870756087
Car8,0.1643751870756087
Cpne8,0.1643751870756087
Chst9,0.1643751870756087
Jag1,0.1643751870756087
Elfn1,0.1643751870756087
Dcbld1,0.1643751870756087
Lama4,0.1643751870756087
Sema5b,0.1643751870756087
Atad3aos,0.1642959319227275
Gm17092,0.16411196029861735
Zfp119a,0.16411196029861735
Gm15246,0.16238475236431663
Pacrg,0.1623518615196436
Gm15283,0.16212682332720518
Ctso,0.16207624383940317
Pdzd2,0.161919446900654
Zscan29,0.1616862007944877
Dner,0.16145216636006046
Zfp217,0.16138013175461338
Tspan18,0.16103155291765914
Ermp1,0.1609578890084224
Pola1,0.16089870924039978
Rpl39,0.1608117162845605
Pmp22,0.16057083071931239
Fstl5,0.16049891718190135
Ptchd4,0.1602539191257863
Airn,0.1602539191257863
Gxylt2,0.1602539191257863
Zic1,0.1602539191257863
Pcsk1,0.1602539191257863
Pard6g,0.1602539191257863
Id3,0.1602539191257863
Lrch4,0.16024762605682166
Agpat4,0.16011830673780258
Slc1a3,0.16007474518168127
Meis1,0.1599677553933478
Pakap,0.15975437305085755
Ska2,0.1594470381752911
Cactin,0.15921379206912478
Amz1,0.15903835783300488
Ezh1,0.1589007591028674
Gemin8,0.15875129368860963
Dip2a,0.15835223642888485
4930420G21Rik,0.15830997462464708
Alyref2,0.15748777088349405
Tmem243,0.15725118963941134
Zfp691,0.15714489229578593
Cd9,0.1571228562512536
Rxfp1,0.15711457711362797
Rps27a,0.15693226314155126
Gpam,0.15617399035506832
Gprin3,0.1561326511759639
Lxn,0.1561326511759639
Ccdc192,0.1556308181020927
Tsc22d3,0.15536079148907253
Slc6a1,0.1550521983092908
Fyn,0.1549995128925987
Polr3e,0.15495235223500736
Gad2,0.15487541449443137
Ttll7,0.1545606800851605
Rybp,0.153499654979293
Fbxo7,0.1533160005039026
Casp7,0.15306246002300236
Spef2,0.15230970732660196
Gm42047,0.15201138322614152
Gpr88,0.15201138322614152
Nkx6-2,0.15201138322614152
Sh3pxd2b,0.15201138322614152
Gm49171,0.15201138322614152
Hs3st5,0.15201138322614152
Gm12324,0.15201138322614152
Svbp,0.15201138322614152
0610009L18Rik,0.15201138322614152
Hid1,0.15201138322614152
Cyp4f16,0.15201138322614152
Asic4,0.15201138322614152
Ednra,0.15201138322614152
Cachd1,0.15193651355673585
Frmd8,0.15193651355673585
Kctd16,0.15142111915984105
Tafa2,0.15134617949088233
Nde1,0.15122010975792047
Casp8ap2,0.1511464157473172
Nnt,0.15083393074956375
Spsb1,0.15070236993473587
Shb,0.1506181133026046
Cdk19,0.1503436059257238
Cdc37l1,0.15030855644279809
Aebp1,0.14993059704370557
Srd5a3,0.14983729860123904
Npy,0.14918349638190145
Aldh6a1,0.14911288533166747
Zfp652os,0.1490612944596251
Asf1a,0.14827773625925675
Fzd4,0.14789011527631912
Nr2f2,0.14789011527631912
Vip,0.14789011527631912
Atad2,0.14759813598204244
Fgfrl1,0.1474938395119131
Gm816,0.1474938395119131
Pigz,0.14741153909710938
Myo1d,0.14732964475164273
Cotl1,0.14708984797197358
Fgfr2,0.1460008616439384
Arhgap31,0.1458689261995264
Cdkl3,0.1457429328263093
H2afj,0.14572990596797647
Pigs,0.14517237647791278
Prdx4,0.14517237647791278
Aldh9a1,0.14517237647791278
Plcxd3,0.14517237647791278
Ctc1,0.14495291893626505
Rgma,0.14493913037174647
Osbpl7,0.14488199676109081
Elmod3,0.14471464309722923
Cd101,0.14471464309722923
Rps29,0.14469438609103857
Eed,0.14452395921590075
Sema4c,0.1445055143038984
Rps6ka5,0.1440286774163499
Calcrl,0.14399782765012523
Gm47071,0.1437688473264967
Rgs9,0.1437688473264967
Btbd17,0.1437688473264967
Kcnj13,0.1437688473264967
Trpv3,0.1437688473264967
Cks2,0.1437688473264967
Pacsin3,0.1437688473264967
Hapln1,0.1437688473264967
Slitrk2,0.1437688473264967
Gm13052,0.1437688473264967
Rspo2,0.1437688473264967
G0s2,0.1437688473264967
Spry1,0.1437688473264967
Car14,0.1437688473264967
Sgk2,0.1437688473264967
Gm44662,0.1437688473264967
Dbx2,0.1437688473264967
Gm49417,0.1437688473264967
Dnah7b,0.1437688473264967
Plxnb1,0.1437688473264967
B230206H07Rik,0.1437688473264967
Rhbdf1,0.1437688473264967
Vwc2,0.1437688473264967
Fkbp5,0.1435198806878786
Pdgfc,0.14341266700098787
Ptprt,0.14321625110401523
Lbr,0.1432057455030941
Dgkb,0.14276498485830466
Pold4,0.14265331853131663
Cipc,0.14160267484700337
Mpp5,0.1415576934060513
Efna5,0.14143549055969482
Agap1,0.1413356427126532
Etv1,0.14123408808688165
Cep128,0.14117806916230724
St3gal4,0.14111988858086522
Gab3,0.14086391856309066
Arid3a,0.1403091030426851
Plekhg3,0.14013426058472045
Rtkn,0.14013426058472045
Ttyh1,0.1400393653765974
Depdc7,0.14002171261403887
Parp12,0.13993344880124636
Abhd15,0.1399189683052601
Hoga1,0.13987563193953212
5033421B08Rik,0.13970396288798584
Tank,0.1393303409942378
Znrf3,0.13931804801375822
Mast3,0.1392583461496293
2010013B24Rik,0.13920782661865613
Sp100,0.13900210219234438
Sema4b,0.13892540555296456
Ddhd1,0.13889846202099862
Arl10,0.13889199517480638
Gm6277,0.13853771345284868
Rgs20,0.13850357503400768
9130015G15Rik,0.13803504562922364
C430049B03Rik,0.13803504562922364
Pxdc1,0.13803504562922364
Grik4,0.13803504562922364
Sema3e,0.13803504562922364
Kcnj10,0.1379417471867571
Ptgr2,0.13783458698108872
BC028528,0.13727167974704937
Cd300a,0.1372260895537692
