Gene,Spearman_Correlation
Cacnb2,0.14173292022562078
Crim1,0.1417257410289616
Nr4a2,0.14134003272682255
Bcar3,0.141178775915671
Ptn,0.14106083760200355
Gpr176,0.14070777453138658
Vwc2,0.1400364300776287
Lhfpl3,0.13994797981558568
Gm45323,0.1398379311944556
Ccdc152,0.1395963302822696
Lima1,0.13957617934540173
Gprin3,0.1392396749958574
Inpp4b,0.13914484038673552
Dip2a,0.13863271734268126
Fjx1,0.1360443535941254
Sytl5,0.13578344285889266
Lgr4,0.13570342565900134
Gxylt1,0.13568032897084395
Dpyd,0.13514266482476056
Nwd1,0.13506673806229025
Gdpd2,0.13504697609495642
Fstl5,0.1349347827428821
Grb14,0.13415098614064905
Ikbip,0.13382956596968987
Pld5,0.13363764396045594
Egfem1,0.1333560861152583
Trhr,0.13304594088835103
Zfp229,0.13264659595961925
Nfasc,0.13243026870375474
Nek10,0.13190083727337232
Arhgap18,0.13163734476871516
Gm6209,0.1309227132637441
Col11a1,0.13053836544834654
Sema5b,0.13023274077711663
Dnah14,0.1302206124337401
Id2,0.130169217970759
Cdh13,0.13011006371184808
Zbbx,0.12988452045895554
Slc2a9,0.1295293262194828
Epha3,0.12942024366068194
Gm48742,0.12935412163822493
Fat1,0.1286539327361979
Polq,0.12855026252697005
Pxdc1,0.1284356746264472
Isoc2a,0.1282272308048369
Gm11944,0.1276807803510345
Trib2,0.127637780661043
Olfm3,0.12726834778130683
Fgfr1,0.12701010315731512
Slc15a4,0.1268415894015818
Nos1,0.12650101055225382
Slit2,0.12563887661831025
Gm19522,0.12530313393778483
Npc2,0.12448344438143175
Nhsl1,0.12447260945482395
Trpc5,0.12408063928877153
Synm,0.12392013286650054
Gm46440,0.12383618912975543
Mtss1,0.12376005429731964
Lamp1,0.12335688438054349
Igf1,0.12319565354404949
Zfp982,0.12307004509603311
Chl1,0.12281950809202558
Lrriq1,0.1225281716656655
Clu,0.12218445708671774
Rasa3,0.1219726225724233
Mitf,0.12185497202163795
Col8a1,0.12157618653967303
Errfi1,0.12126973729814496
Nphp3,0.1212184249538857
Calb1,0.12120623445021594
Spag16,0.12078793926703577
Gm38604,0.12078649485614351
Dubr,0.12058319179365166
Usp6nl,0.12035619318100806
Mapk4,0.12009234375067497
Fign,0.11989438938522919
St8sia6,0.11987184013976986
Tox3,0.11975996785578799
2610035D17Rik,0.1194429737025174
Rnf128,0.11930542093599113
Rxfp1,0.1191740656220132
Adamts9,0.11910141234423226
Invs,0.11884129702850865
Rspo2,0.11853760755780132
Gng5,0.11778777284789377
Gm4221,0.11768917111006491
Rgs22,0.1172452619067659
Gng7,0.1170902741029386
Kif15,0.11689915178594311
Dusp26,0.11689238095419495
Tcerg1l,0.1168589478545078
Gm11639,0.11671859967216534
Usp29,0.11641410740009393
Fam107b,0.11634367347880328
Appl2,0.1160502371896682
Akap12,0.11601587751341728
Cpne7,0.11597397117057624
Kif26b,0.11593028207267922
Tprkb,0.11589001547947284
Nr2f2,0.11553747490111374
Gm5087,0.1152163584703786
Plpp3,0.11508107136942523
Rfx2,0.11497323065605888
Gnb4,0.11471201651578634
Mei4,0.11466385378028769
Tm7sf3,0.11414420077916787
Gstm1,0.11414337242854383
Ak7,0.11413277453071471
Sh3gl3,0.11408369104541984
Limch1,0.11381641774364644
Trpc3,0.1136758084664932
Gm45341,0.11354752643062566
Grik4,0.11340942255659604
Eda,0.11326447940928323
Trp53i11,0.11311834949293108
Hbp1,0.11300935295713747
Add3,0.11289684791078085
Cd81,0.11267238760674567
Gm17660,0.11256987115749362
Kcnrg,0.11235130646465447
Cdh20,0.11164638241967462
Tmem219,0.11150579952223383
Tpst2,0.11141921566529296
Sema4b,0.11129366867096178
Deptor,0.11109017771816472
Flcn,0.11106738945772618
Npas1,0.1109675914266229
Exd1,0.11092899322594572
Arhgef28,0.11072306678347224
Ddx51,0.11070746673293963
Krcc1,0.11053682472290594
Ccr9,0.1104558561823666
Galnt10,0.11028030957008622
Stard5,0.11004703948957782
Pip5k1b,0.10998369133622911
Gm13031,0.10997618684867222
Colgalt2,0.10988242187716117
Tmem229a,0.10980729490921413
Zpbp,0.10976569877538349
Unc5c,0.10972815138444876
Aplp1,0.10971636959160522
Cdkn1b,0.1096796408641401
mt-Atp6,0.10948573465289337
Moxd1,0.10947627835485242
Zfp536,0.1094271706388866
Mecom,0.10929023659437954
Qdpr,0.10913697894439121
Rhou,0.10885017346727714
Cacng4,0.10880093440285708
Pygb,0.10865082373261055
Aldh1a1,0.10859919004902192
Adcy5,0.10851942570032486
Kcnab1,0.10832942626093256
Fn1,0.1082986980366216
Itpk1,0.10826270437480714
Ankfn1,0.10820976227231047
Cd83,0.10818672101971497
Zfp36l2,0.10816872285466261
Gm36251,0.10769906724775245
Crh,0.10768513459936184
Chst11,0.10765642247530825
Thsd7a,0.1076054282530412
Plscr4,0.10743846302553714
Gm19605,0.10736289162524329
Gm44577,0.10734198982874311
Rps6,0.10730385880333174
Gm11837,0.10706139039140591
Chrm2,0.10703377213615252
N4bp2,0.1066607471610293
Slc36a1,0.10654796862327694
4930594M22Rik,0.10651496442846584
Tmem108,0.10647158284133403
Spsb1,0.1064510032342996
Usp53,0.10639217123259874
Nedd9,0.10619140703548545
Dnah9,0.10616484079754296
Fbxo5,0.10615789862655113
Nnat,0.10592086076802268
Rrbp1,0.10563421448706266
Pou3f4,0.10556573247529724
Ccn2,0.10541928683477986
Cfap44,0.10502135359126213
Zfp607a,0.1048526070598571
Ect2,0.10474239921330658
Idh1,0.10474233143404832
Filip1,0.10425688068187497
Osbpl11,0.10420878866940679
Kcnip1,0.10385941955777578
Crispld1,0.1038370114202146
Rpl18,0.10383478482424448
Dlx1as,0.10377733038062871
Greb1l,0.10374699338394368
Wscd1,0.10374319064909776
Zfp521,0.10348921304506725
Gm29502,0.1033269720011182
Esrrg,0.10310095125041839
Prr16,0.10305820029265093
Ndst2,0.10301653863099404
Lrrk1,0.10285265553002156
Gm31592,0.10278854000499582
Rgs3,0.10263712530015578
Nxn,0.10250877944833403
Golga7,0.10250564401556338
Adamts3,0.10236186041376008
Ttyh2,0.1022374418315027
A830019P07Rik,0.10221004135777298
Lama4,0.10210318709557985
Arhgef10,0.10182440819311592
Mybl1,0.10169059074835839
Fbn2,0.10158318161190856
Colec12,0.10149032438154501
Ndc80,0.10144235486170093
Kcnc1,0.10139363836034218
Txnrd3,0.10123767875197935
Gm16070,0.10110810974866832
Dhcr7,0.10102934090573686
Sned1,0.10092739162029764
Bche,0.10084623912401752
Pacsin2,0.10083145088655313
Palb2,0.10070276621781132
Mob3a,0.1005805122991786
Ctr9,0.10036045946153363
Gm46102,0.10031517960573014
Svil,0.10028140257772555
Nckap5,0.1002423222516596
Caln1,0.10022167946051466
Galnt7,0.10009828883227317
Lrriq3,0.10004400136787482
Tbc1d4,0.10001564904207451
Gxylt2,0.09992136885957598
Fbxo32,0.09991517530289565
Tbc1d31,0.09986994327183665
Dusp16,0.09983329220830689
Nrros,0.09969862752579718
Tuba1a,0.09964947614017976
Apoe,0.09960208492250976
Grip1,0.09959944492201409
Zhx1,0.09959092169483601
Mpp5,0.09957038676408549
6330411D24Rik,0.09955265148917776
Cdh6,0.09934646560464613
Chadl,0.09903600356051274
Bcar1,0.0988457824095723
Snx8,0.09879681305537148
Vezf1,0.09869695049450006
Lims2,0.09863918178771995
Myo3b,0.09855841523390017
Cpe,0.09854381495565226
Col1a1,0.0985103680606
Clmn,0.09832923847792988
a,0.0982483947405418
Gm34868,0.09822769108272243
Zfp516,0.09809046850484696
A830018L16Rik,0.09796346359065522
2810002D19Rik,0.09790486352311181
Tmtc4,0.09781053890640751
Tubgcp5,0.0976438684653636
Megf11,0.09753566598620421
Hpcal1,0.09742241372327014
Sh2d4b,0.09741389529781118
Vegfc,0.09729161266358499
Grk4,0.09727166385050676
Tenm1,0.0972079934302284
Uaca,0.09711234902007829
Shc1,0.09710735016317605
Tor1aip1,0.09710170313763966
Gad2,0.09706680186749568
Gm3417,0.09698718216958672
Rtl4,0.09692851890092337
Dock10,0.09667972888718342
Peli2,0.09662323626092721
Lamtor1,0.09660372659937107
Tmem117,0.09621340957479643
Itgbl1,0.09607768482555408
Bmper,0.0960479225483594
Itgb1bp1,0.0958658799419678
Dlx1,0.09574948879030402
A930006K02Rik,0.09547321176606892
Ccbe1,0.0954392115530302
Kcnh5,0.0954002062161579
Ripk1,0.09539238261912224
Cerk,0.09525420296401373
Clybl,0.09488313392510049
Gm28501,0.09447479840313819
Shisa9,0.09447463394249984
Sla,0.09437478653941006
Tnfaip6,0.09407375949593269
Myo1b,0.09397811926586527
Cxcl12,0.09394160124080844
Magi3,0.09391895501448926
Sdhaf1,0.0939073692064767
Zswim7,0.09356161276478964
Hs6st2,0.09345360678145295
Hs6st3,0.09341156176700373
Maml1,0.09334972581609662
Efnb3,0.09299218515513062
Slc26a4,0.09287947573840262
Pcdh19,0.09270638877298955
Gm4876,0.0924388088430726
Prox1,0.09239565222033778
Acot11,0.09227543404694717
Srprb,0.09222838381391843
Kif13b,0.09216500200395744
Ermn,0.09196848342037438
Rasgrf2,0.09194649958625822
Arhgef6,0.09194108602636131
Plod1,0.09177568833518591
Cat,0.09169263729797542
Fam163a,0.09161884262599997
P3h2,0.09161783455847879
Ppp1r15b,0.09156834040792415
Kcnip3,0.09151609391063528
Cachd1,0.09150231810807316
Pxn,0.09133339479236365
Kazn,0.09121292192546432
Adcy7,0.09114712976417186
Gng11,0.09106029497512928
Adamtsl4,0.09104673642141581
Gm30382,0.09101979579240357
Trim25,0.09091292978676284
Pde1c,0.09085905883537937
Dnah7b,0.09074644765267331
Mdga1,0.09053592151978505
Lzts2,0.09025909156916272
Alk,0.08980422834627773
Plekho2,0.08975314385557973
Wdr49,0.08962452674016794
Ilk,0.08960230647184046
Pappa2,0.0895979522851439
Derl1,0.08959273273951873
Cav1,0.08953048850164069
Rcan3,0.08948837044934507
Mtfr1,0.08934881352466678
Masp1,0.08919931361786856
Rps6ka5,0.08908725401462854
Prodh,0.08905695915690942
Scly,0.08872016410188104
Sncaip,0.08867904066743956
Kirrel3,0.08859752677718559
Stil,0.08849032017757395
Gab3,0.08839444386120494
Pcyt1b,0.08834874645813041
Dnajb9,0.08831158979266004
Kif6,0.08829163432952469
Dlx6os1,0.08828521311929238
Gjc1,0.08801164420990613
1700047F07Rik,0.087819748472144
Acsl3,0.08780730212576544
Zfp119a,0.08779543102956221
Vangl1,0.08764744567349976
Arhgef40,0.0875986742658925
Crppa,0.0875889892525495
Tram1,0.08743463567498605
Maob,0.08738533381474867
Pgpep1,0.08731300302127928
Chst9,0.08723699695803964
Tmcc3,0.08712280799513517
Rab3b,0.08705450407961561
Grtp1,0.0870322692525324
Egln3,0.08695533361047071
Dach2,0.08695021383450723
Dchs1,0.08688623124083807
Fam234a,0.08656435861715929
Fhdc1,0.08649848447000459
Gm31698,0.08649744697991615
Ech1,0.08646663388544297
Nhsl2,0.08643690346903651
Eif2ak2,0.08642651164772124
Bmp6,0.08629434788786067
Myom1,0.08626635108656135
Rfwd3,0.08620511132610639
Grik3,0.08619314076412693
Naglu,0.08615582004262388
Prps1l3,0.08605876002567814
Gipr,0.0859729691540807
Dnmt3aos,0.08584999111538442
Lmf2,0.08565815836877733
Fam189a2,0.08557350860822051
Ankrd55,0.08555710420174403
Tppp,0.08552227022298524
Ninj1,0.08543317709734678
Cpox,0.08540655749521887
Zfp53,0.08539611609585367
Gadd45g,0.08520898156364667
Parp9,0.08519324057624979
Btbd11,0.08508792223373246
Zfp804a,0.08505544591415856
Spon1,0.08499864966596785
Sash1,0.08485138503875116
S1pr1,0.0848167823542392
Lypd6b,0.08471324938767616
Cenpk,0.0846992001081745
Wdsub1,0.08464425666132194
Adamts17,0.08446259859692376
Bcat1,0.0843646443410078
Leprot,0.08423891248736415
Zdhhc14,0.08395559015975196
Pdgfc,0.08388244864292352
Pip4p1,0.08371575323766252
Cln8,0.08342879073666527
Dnah6,0.08313411751820711
Igbp1,0.08312332087795835
Grin3a,0.08306577002958879
Iffo1,0.08290020884802267
D16Ertd472e,0.0828964417655869
A330015K06Rik,0.08286387782763631
Rrp8,0.0828606229355718
Cyp51,0.08283321251050642
Myof,0.0826968527992002
9530059O14Rik,0.0826799201286612
Myl12a,0.08266478263119373
Gsn,0.08250797064149604
Gsap,0.08238790959285035
Tmem88b,0.08238396103070596
Hmcn1,0.08234381595907614
Neat1,0.08224630349573847
Kif13a,0.0821541252513807
Ghr,0.08213093511670412
Fbxl7,0.08206353126627347
Wdr76,0.08204566914021444
Galnt6,0.08202594485876771
Slc26a11,0.08188420115592646
Ankrd13a,0.08187842136992125
Dcn,0.08177184438496363
Arhgap12,0.08175026225603833
Stard9,0.08172962716563566
Zfyve26,0.08151868051048251
Prtg,0.08150702771350984
Pik3ip1,0.08136218703721858
Bmyc,0.08125530250568884
Bnip3l,0.08122291501261708
Rabep2,0.08114566105357775
Col23a1,0.08112101069124734
Atp1b2,0.08102105821017852
Prox1os,0.08086029613652994
Dbf4,0.08081218649328942
Gm13187,0.08080993669604952
Phldb1,0.08077187858484504
Mob3b,0.0805845959075772
Rpl37,0.08051321771402618
Tanc1,0.08050533045462951
Rbms3,0.08041549169420334
Cdk5rap2,0.0804050291248538
Oser1,0.08030895586391458
Fancb,0.08030399051137574
Zdhhc12,0.08009819146094391
Adamtsl3,0.08008884553363231
Crlf3,0.07994095838904829
Igdcc3,0.07991535032803807
Wnt7b,0.07989922685099259
Ptpn6,0.07984636260539113
Gm48770,0.0797664829536765
Tbx18,0.07972967993825325
Klhl1,0.07967859393995817
AW146154,0.07966781366656683
Ube2cbp,0.07956958507056196
Rmdn2,0.07941529670657188
Parm1,0.07938700015539782
Fasn,0.0792808359486162
Cbs,0.07926624856845722
Rab32,0.07915149794209525
BB557941,0.07897896756635
Myo1c,0.0788241501327805
Ostf1,0.07877263580881151
Gm45708,0.07869530790631213
Nbl1,0.07869307842138196
Depdc1b,0.07866525958289829
Magt1,0.0786491111680736
Phyhd1,0.07859145641187397
Col1a2,0.07855588693060658
Vat1l,0.07849104311302282
Prox2,0.07823352751657402
Tgfa,0.07818196112794336
Zfp276,0.07816579110770418
2610307P16Rik,0.078148440937046
Ocln,0.0781312222127092
Sfrp1,0.07799541096655065
Lancl3,0.07786280232806944
Disc1,0.07776673578723017
Srebf1,0.07766302678454035
Rftn1,0.07762983643588327
Slc5a7,0.07760896466875253
Rbks,0.07755496377565961
Nectin3,0.07755158509185588
Zfp658,0.07753590173648094
Klhl13,0.07752896450405855
Zfp462,0.07752074421718388
4933431E20Rik,0.07749776225032932
Dek,0.07739814494699755
Fam117a,0.07739166603141219
Thap3,0.07735525851105773
Edem2,0.07732810477752418
Kyat3,0.07715998751625247
4833422C13Rik,0.07714422514639384
Rmst,0.07697568562315847
Slc27a1,0.07694868279603116
Prrx1,0.07664730430011864
Zfp951,0.07664119552944113
Ptprz1,0.07658582106043617
Lgals3bp,0.0765214377153508
Glra2,0.07651218885190234
Mrvi1,0.07648774209076134
Arhgap22,0.07642627100972885
Cln3,0.07641481935194376
Hacd4,0.07638669201299136
Ggact,0.07628221263254795
Pstpip2,0.07624429288560611
Zic2,0.07620830091531323
Zfand6,0.07616411823842799
Bcl9l,0.0761137166216672
Pappa,0.07604302475190156
Hps3,0.07599818357047794
Prdm16,0.07598031044849148
mt-Co2,0.07595667384859738
Klhl14,0.07583480152711904
Gm49171,0.07578705686855375
Gm10644,0.07576972261088798
Ddit4,0.07560739849728786
Ptpro,0.07557965001957428
Atp10b,0.07557218344618016
H2-K1,0.07549468251414997
Stk32a,0.0754871505576973
Adamts2,0.07518067597478167
Zmiz1,0.07510793271300377
Spata13,0.07503126848320832
Rpl19,0.07476377529480077
Isyna1,0.07467311628868442
Pir,0.07466135209339479
Cradd,0.0742185216738992
Psd2,0.07421590914635588
Sema5a,0.07418667317289174
Vegfd,0.07414095036643217
Abhd3,0.07407977027322912
Ddr2,0.07406535426400974
Slc7a10,0.07394765015849256
Gm19303,0.07393524704195563
Tmem60,0.07387737769993616
Rpl29,0.0738208285123977
Gas7,0.07378791541075434
Pcdhgc4,0.07373973814809168
Lrrn1,0.07373054114047371
Fam107a,0.07364859998760238
Slc13a5,0.07357847230927908
Ppara,0.07357785421763773
D230022J07Rik,0.07329213834107648
4933432K03Rik,0.0732782848412469
2610203C22Rik,0.07326669754841204
Ly96,0.07326140582618271
Mpdz,0.07314628245054597
H2-T24,0.07313568822890805
Rad18,0.07302757279204951
Adam12,0.07299854995771689
Pcdhgb7,0.07296036577079024
Fam13c,0.0729406034721649
P4hb,0.07288089288811275
Nox1,0.07287238254380073
Ephx2,0.07280597970731946
Aatk,0.07279770402977138
Gpc6,0.07276236288977414
Ublcp1,0.072723784535214
Rdh5,0.0726658399704534
Pcdh18,0.07265261455651577
Bora,0.07264716614622864
Gm26747,0.07250360310181428
4932438H23Rik,0.07250360310181428
Brip1,0.07219607848004615
Primpol,0.07218922526818007
Zfp882,0.07217862457150213
Tfpi,0.07207772032065783
Mir670hg,0.07207273622354658
Scn7a,0.07206305481023699
Cldn34c1,0.07204761077847863
St3gal1,0.07197263313785282
Pcsk5,0.07197244444435752
Oprk1,0.07197167975842537
Kif11,0.0718258957071846
Lats2,0.07173380132231122
Morrbid,0.07165851878773387
Hexa,0.07152829885005459
Spata1,0.07146529086711738
Wwtr1,0.071457647851801
Shroom3,0.0712819073702915
Mmp14,0.07121968063281488
Gpr156,0.070931623923527
Frmpd4,0.07087077090072649
Rps12,0.07084128402870694
Nusap1,0.07074881253319641
Hps4,0.07068249652073437
Mtss2,0.07060968713431579
Dse,0.07059259420426975
Aldh6a1,0.07049163650679903
Kcnk6,0.07031052214220905
Cyfip1,0.07030361863384435
Rps27l,0.07029243847744694
Rel,0.07028891141987026
Tmprss7,0.07018163120049865
Trim56,0.07001064253670891
Corin,0.06995624233580139
Sulf2,0.06990077218684665
Smoc1,0.0698816783874986
Adarb2,0.06987834543114398
Cbfb,0.06987774668756924
Rps6ka1,0.06985225492802595
Etohd2,0.06983718544272081
Gm26542,0.06981542458330249
Sspo,0.06954023216483354
4933436I20Rik,0.06946565408367293
Snx18,0.06935270689874026
Trmt2b,0.06929349929995582
Gusb,0.0692597101688294
Rgs9,0.06925805866196426
Hsd11b1,0.06917534782295771
Spata17,0.06916441937854895
Cntn2,0.06913181820181122
Mthfs,0.06911475975897358
Esr1,0.06900047705122976
Ptpn13,0.06898274630951008
Ctsa,0.0689585688874103
Klhl4,0.06887280647549288
Cyp2d22,0.06876416225415624
Ccnd1,0.0686410930147786
Cnpy4,0.06863101935482012
Dtl,0.06854096249594006
Bcl2l11,0.06834866882663869
Cep76,0.06830627598126515
mt-Co1,0.0682952743109843
Rassf4,0.06825941386079808
Gm41333,0.06820426741637585
Abhd14b,0.06819498933710842
Zfp595,0.06818987296437702
Notch1,0.06818164583327858
Poglut3,0.06818010762049966
Ehd4,0.06817909024061199
Capn5,0.06806522981499871
Gm49417,0.0680340470218907
Tmem150a,0.06798141242195709
Chrna7,0.0678943490349557
Dner,0.06781652095192876
Mob3c,0.0676795661095139
Wnk1,0.06761515830624146
Eml1,0.06754583284456199
Galnt5,0.06751768197160356
Lipa,0.06745495560727144
Ugdh,0.06740119680152712
Mt2,0.06734536388195585
Mal,0.06733739472197983
Peg10,0.06729655044957926
4931406C07Rik,0.06724762207817293
Tmem258,0.06719444760644795
Cmtm3,0.067102188544086
Lef1,0.06707718581540867
Gm11146,0.06705794122887432
1810024B03Rik,0.06704439764365541
Lypd6,0.06703714076708589
Gm26843,0.067017270302519
Pcolce2,0.06695958864216352
Tkt,0.06694097699832971
Patz1,0.06681868515097333
Gm29642,0.06677856347173212
Grm1,0.06675336020447017
Gm9725,0.06674614771824709
Dcbld1,0.06668200145386592
Ak9,0.06664523741991843
Nat8f1,0.06656052562748159
1110015O18Rik,0.06651647376741757
Card19,0.06651201280333073
Arhgef26,0.06643593388461902
Ntn4,0.06627934994254148
Lrrc69,0.06627849331748503
Col11a2,0.06621290379847448
1110019D14Rik,0.0661923166473136
Dbndd2,0.0660579382580969
Rbpms,0.06604701884365623
Lepr,0.06585738444231327
Mt1,0.06585440313594912
Shroom4,0.06579520007471297
Fam227b,0.06572757759308173
Il16,0.06556059038283703
Mxd4,0.06550078473610192
Tbx15,0.06538382045964734
1700023F02Rik,0.06527194205756294
Ptpre,0.06526181998749878
Cpm,0.06520066220447487
Ankub1,0.06503206045557289
Aamdc,0.06500163597330465
Penk,0.06497551128313879
Nfib,0.06494320268207485
Hapln1,0.06492310264395446
1110059E24Rik,0.06483421837001738
Trim12c,0.06474294918097184
Cyp4f16,0.06473928660549548
mt-Nd2,0.0646492361129799
R74862,0.064621874839523
Il4ra,0.06460922797898062
Cyp4f13,0.06457287615085569
Rpl18a,0.06456496018927772
Map3k1,0.06453444522328196
Cdc14a,0.06435921080956304
Spry4,0.06431008177487568
Filip1l,0.06423531356008966
Rlbp1,0.06419373455146307
Col5a3,0.06419373455146307
Cpne2,0.06412718509120238
Rdm1,0.06395271244608987
Tspan9,0.06392223858070226
Rpl39,0.06391424206684022
Rnd3,0.06389823617405078
Cacna2d2,0.06389621630575762
Zfp423,0.06387229648625467
Plxnb1,0.0637723220890486
Samd9l,0.06372185583564513
Srgap2,0.06362354637552843
Mthfd2l,0.06358242792873245
Alg14,0.06347162216621388
Gm29927,0.06336274769642795
Zfp691,0.06320931651832072
Itm2a,0.063178372737873
Blnk,0.06313908543413455
Rps28,0.06310532545523788
Kcnmb2,0.06303872619182374
Tac1,0.06290303194045879
Fxyd6,0.06287421297186313
Slc44a5,0.06259254906184664
Flt1,0.06255590745037541
Rpl23,0.06247541268064574
Endod1,0.06246198550749553
Lama3,0.06239593258885953
Htr7,0.06235673787058297
Sipa1l2,0.062349870189168814
Bcl6,0.06228267878095685
Ror1,0.06219888726589548
Sap30l,0.06212756233595362
Styxl1,0.06212696892042569
Dera,0.062099374505348394
Rhpn2,0.06209570858268591
Cdc42se1,0.06209490738210154
Kirrel,0.062034381940052515
Ikzf2,0.061972904353905726
Larp6,0.061913540695749995
Adgra3,0.061883402261273666
Slc6a1,0.061865991692263075
Gask1a,0.06179066434635308
Rgma,0.061788813706867646
Bcl2,0.06177428414989104
Rgcc,0.0616160032421402
Plppr1,0.06157617846600889
Tsix,0.06151829785701497
Gm35438-1,0.06150368517455197
Ubash3b,0.061454310605263754
Mtap,0.0614201455523985
Arhgap5,0.0613145517004994
Aamp,0.06130919166471402
Ccdc62,0.06124998752785086
Gsto2,0.06123216977538815
Fam222a,0.0612263185986149
D5Ertd615e,0.0611669308004047
Ywhaq,0.0611322258085219
Ap1s2,0.060991735777961985
Adk,0.0609075082682276
Col4a6,0.060869787131322586
Foxd1,0.060869787131322586
Aox3,0.060869787131322586
C1qtnf7,0.060869787131322586
Cyp2j6,0.06079660400416964
Adssl1,0.06070499600355097
Plp1,0.060553490501680275
Gm36584,0.06054831974980849
Dchs2,0.06047473573482674
Npy2r,0.06045429370380503
Maf,0.06028788816302
Cp,0.06025181029751009
Stard6,0.060235661424481994
Ifngr1,0.060196839886380096
Pdp2,0.06016136577978735
Fxyd1,0.06015459310674798
Cntnap3,0.06009098932571273
Elovl7,0.060064900240265104
Gns,0.060062141534709235
Rxfp2,0.06005524121793465
Csgalnact1,0.06005422396558771
Mtmr2,0.0599489988391119
Ccdc162,0.05978455831061983
Shtn1,0.05971628346346009
mt-Nd1,0.059638479034513324
1700054A03Rik,0.059631316913937034
Grhpr,0.05960021657674416
Scamp2,0.059558097935162
Nbas,0.05953886645341587
Igf2,0.059481750556348155
Enpp1,0.05935935342362829
Myo6,0.05934123571340556
Samd5,0.05929178868040577
Tlcd1,0.059251950249599644
Gm20515,0.05920781342125235
Traf6,0.0591816284155135
Prpsap2,0.05917026949024985
Adamts6,0.05910108855249177
Sh3bp2,0.05907329939155107
Nfya,0.05906141125412845
Dnajb2,0.05906036134520527
Gm16272,0.058936440648244964
Cotl1,0.058882577462019685
Nfatc2,0.058771910965674475
Nek7,0.05876645952704386
Ston2,0.058687822165713666
Rnh1,0.05853031260511131
Plpp4,0.058437796724902014
Cybc1,0.05828996659887668
Nectin1,0.05811005206387959
Casp6,0.05806531739534016
Ryr3,0.058012020594556686
Rnf220,0.05797165673804657
B3gat2,0.05797023895691106
Slc26a2,0.05793594508523501
Tmem63a,0.05793138547050457
Vegfa,0.057925623652690696
Slc16a1,0.05789632298026579
Zeb1,0.057843129190305556
Tbc1d8b,0.05774884787652374
Nr2e1,0.05773052777778423
Tiparp,0.05765249846667891
A530072M11Rik,0.05764948078619864
1700096K18Rik,0.057646774203400065
Bace1,0.05762441803480962
Shb,0.0575923207778071
mt-Nd4l,0.05751136792981146
2010001A14Rik,0.057415036871068824
1700123O20Rik,0.05733665350411793
Mctp2,0.05723186095639095
Snrnp35,0.05721788821665577
Rab27b,0.05718968218246948
Phldb2,0.05698307586130513
Chdh,0.056973550904828064
Aldoc,0.056950917911707276
Tram2,0.05694086881174399
Tep1,0.05689221662944021
Plch1,0.05681543981445298
Trim26,0.05678624671043764
Tmem144,0.05677967269264591
Syt10,0.05677082541315001
T2,0.05674264828637388
Nphs1,0.05669130235874497
Zfp219,0.056599297229604204
Lyn,0.05658287419266125
Mapkapk2,0.05658185142290677
Itprid1,0.056493776552015616
Mmd2,0.05647690112276699
Prr18,0.0562679564130294
Tnfrsf11b,0.05624884380820389
Smox,0.05621535476925505
Nacc2,0.05599376297878004
Tsc22d4,0.05599005742873598
Nek6,0.05596540054005996
Plekhg1,0.05596042484197043
Ttc23,0.05593542948874741
Spata6,0.05592893972487119
